window,StockPrice,NewsScore
"Row(start=datetime.datetime(2017, 8, 20, 20, 0), end=datetime.datetime(2017, 8, 31, 20, 0))","[0.03541658181283546, 0.062499937911830825, 0.46249973922968945, 0.1458331884609386, 0.2499997516473233, 0.062499937911830825, 0.027083356098995363, 0.2499997516473233, 0.041666625274553885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1458331884609386, 0.12499987582366165, 0.2916663769218772, 0.31250018626450754, 0.27083306428460024, 0.3750001241763383, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 8, 21, 20, 0), end=datetime.datetime(2017, 9, 1, 20, 0))","[0.4269228688358479, 0.13461526117380807, 0.23076901915509954, 0.057692254788774884, 0.025000022924864217, 0.23076901915509954, 0.038461503192516594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13461526117380807, 0.11538450957754977, 0.26923052234761613, 0.28846173244115875, 0.24999977075135785, 0.3461539872299336, 0.9230769936149669, 1.0, 0.7115382675588412]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 8, 22, 20, 0), end=datetime.datetime(2017, 9, 2, 20, 0))","[0.23076901915509954, 0.057692254788774884, 0.025000022924864217, 0.23076901915509954, 0.038461503192516594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13461526117380807, 0.11538450957754977, 0.26923052234761613, 0.28846173244115875, 0.24999977075135785, 0.3461539872299336, 0.9230769936149669, 1.0, 0.7115382675588412, 0.6730767643663247, 0.6346152611738081]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 8, 23, 20, 0), end=datetime.datetime(2017, 9, 3, 20, 0))","[0.025000022924864217, 0.23076901915509954, 0.038461503192516594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13461526117380807, 0.11538450957754977, 0.26923052234761613, 0.28846173244115875, 0.24999977075135785, 0.3461539872299336, 0.9230769936149669, 1.0, 0.7115382675588412, 0.6730767643663247, 0.6346152611738081, 0.5961537579812914, 0.5576922547887749]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 8, 24, 20, 0), end=datetime.datetime(2017, 9, 4, 20, 0))","[0.038461503192516594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13461526117380807, 0.11538450957754977, 0.26923052234761613, 0.28846173244115875, 0.24999977075135785, 0.3461539872299336, 0.9230769936149669, 1.0, 0.7115382675588412, 0.6730767643663247, 0.6346152611738081, 0.5961537579812914, 0.5576922547887749, 0.5192307515962583, 0.4807692484037417]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 8, 25, 20, 0), end=datetime.datetime(2017, 9, 5, 20, 0))","[0.0, 0.0, 0.0, 0.0, 0.0, 0.13461526117380807, 0.11538450957754977, 0.26923052234761613, 0.28846173244115875, 0.24999977075135785, 0.3461539872299336, 0.9230769936149669, 1.0, 0.7115382675588412, 0.6730767643663247, 0.6346152611738081, 0.5961537579812914, 0.5576922547887749, 0.5192307515962583, 0.4807692484037417, 0.4423077452112251, 0.8461539872299336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 8, 26, 20, 0), end=datetime.datetime(2017, 9, 6, 20, 0))","[0.0, 0.0, 0.0, 0.13461526117380807, 0.11538450957754977, 0.26923052234761613, 0.28846173244115875, 0.24999977075135785, 0.3461539872299336, 0.9230769936149669, 1.0, 0.7115382675588412, 0.6730767643663247, 0.6346152611738081, 0.5961537579812914, 0.5576922547887749, 0.5192307515962583, 0.4807692484037417, 0.4423077452112251, 0.8461539872299336, 0.9038462420187086, 0.9230769936149669]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 8, 27, 20, 0), end=datetime.datetime(2017, 9, 7, 20, 0))","[0.0, 0.13461526117380807, 0.11538450957754977, 0.26923052234761613, 0.28846173244115875, 0.24999977075135785, 0.3461539872299336, 0.9230769936149669, 1.0, 0.7115382675588412, 0.6730767643663247, 0.6346152611738081, 0.5961537579812914, 0.5576922547887749, 0.5192307515962583, 0.4807692484037417, 0.4423077452112251, 0.8461539872299336, 0.9038462420187086, 0.9230769936149669, 0.7115382675588412, 0.807692484037417]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 8, 28, 20, 0), end=datetime.datetime(2017, 9, 8, 20, 0))","[0.0, 0.17391286319957708, 0.19565248940074012, 0.15217375529962993, 0.26086981310058155, 0.9130435684002115, 1.0, 0.6739128631995771, 0.6304346473996828, 0.5869564315997885, 0.5434782157998943, 0.5, 0.45652178420010575, 0.41304356840021145, 0.3695653526003172, 0.8260871368004229, 0.8913044605002644, 0.9130435684002115, 0.6739128631995771, 0.7826089210005287, 0.6086955394997356, 0.9347826763001587]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 8, 29, 20, 0), end=datetime.datetime(2017, 9, 9, 20, 0))","[0.05128259991111269, 0.0, 0.12820558278349337, 0.8974360228368258, 1.0, 0.615384474308571, 0.5641024857269838, 0.5128204971453968, 0.4615385085638097, 0.4102565199822225, 0.3589745314006354, 0.3076925428190483, 0.2564105542374612, 0.7948720456736516, 0.8717950285460322, 0.8974360228368258, 0.615384474308571, 0.7435900570920644, 0.5384614914361904, 0.9230770171276194, 0.8923078239786673, 0.8615386308297153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 8, 30, 20, 0), end=datetime.datetime(2017, 9, 10, 20, 0))","[0.0, 0.8823530236742696, 1.0, 0.5588231375472191, 0.499999649384354, 0.44117616122148884, 0.38235267305862364, 0.32352918489575844, 0.2647056967328933, 0.20588220857002812, 0.14705872040716295, 0.7647060473485393, 0.852941279592837, 0.8823530236742696, 0.5588231375472191, 0.7058825591856741, 0.4705879053029214, 0.9117647677557023, 0.8764706748579834, 0.8411765819602646, 0.8058824890625444, 0.7705883961648256]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 8, 31, 20, 0), end=datetime.datetime(2017, 9, 11, 20, 0))","[1.0, 0.4827582237977947, 0.4137927632552526, 0.3448273027127105, 0.2758618421701684, 0.2068963816276263, 0.1379309210850842, 0.0689654605425421, 0.0, 0.7241381578298316, 0.8275863486436448, 0.8620690789149158, 0.4827582237977947, 0.6551726972872894, 0.3793100329839816, 0.8965518091861868, 0.8551725328606619, 0.8137932565351369, 0.7724139802096105, 0.7310347038840855, 0.6896554275585606, 0.3103445724414395]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 1, 20, 0), end=datetime.datetime(2017, 9, 12, 20, 0))","[0.4615380383101991, 0.3846150319251659, 0.30769202554013275, 0.23076901915509954, 0.15384601277006638, 0.07692300638503319, 0.0, 0.807692484037417, 0.9230769936149669, 0.9615384968074834, 0.5384610446952323, 0.7307694776523839, 0.4230765351176825, 1.0, 0.9538461961689805, 0.9076923923379608, 0.8615385885069395, 0.81538478467592, 0.7692309808449005, 0.3461535287326493, 0.5384610446952323, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 2, 20, 0), end=datetime.datetime(2017, 9, 13, 20, 0))","[0.1904759742235503, 0.14285698066766273, 0.09523798711177515, 0.04761899355588758, 0.0, 0.5, 0.5714284903338314, 0.5952379871117751, 0.333332954891213, 0.45238100644411244, 0.26190446455738164, 0.619047483889719, 0.5904760877561867, 0.5619046916226542, 0.5333332954891209, 0.5047618993555886, 0.4761905032220562, 0.2142854710014941, 0.333332954891213, 0.619047483889719, 0.6428569806676627, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 3, 20, 0), end=datetime.datetime(2017, 9, 14, 20, 0))","[0.09523798711177515, 0.04761899355588758, 0.0, 0.5, 0.5714284903338314, 0.5952379871117751, 0.333332954891213, 0.45238100644411244, 0.26190446455738164, 0.619047483889719, 0.5904760877561867, 0.5619046916226542, 0.5333332954891209, 0.5047618993555886, 0.4761905032220562, 0.2142854710014941, 0.333332954891213, 0.619047483889719, 0.6428569806676627, 1.0, 0.7619050322205622, 0.8809519484471006]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 4, 20, 0), end=datetime.datetime(2017, 9, 15, 20, 0))","[0.0, 0.3888889870035374, 0.44444449350176873, 0.4629629956678458, 0.25925903032507935, 0.35185198267138323, 0.20370352382684806, 0.4814814978339229, 0.45925929523463055, 0.4370370926353382, 0.41481489003604505, 0.3925926874367527, 0.3703704848374603, 0.16666651949469385, 0.25925903032507935, 0.4814814978339229, 0.5, 0.7777779740070748, 0.5925929523463039, 0.685185021660771, 0.5370370043321542, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 5, 20, 0), end=datetime.datetime(2017, 9, 16, 20, 0))","[0.33333350993966954, 0.35555570861438024, 0.11111099337355367, 0.22222251656611586, 0.04444439734942147, 0.377777907289091, 0.3511112688794383, 0.3244446304697856, 0.29777799206013195, 0.2711113536504793, 0.2444447152408266, 0.0, 0.11111099337355367, 0.377777907289091, 0.4000001059638017, 0.7333336159034712, 0.5111116291563639, 0.622222092710909, 0.44444450331322316, 1.0, 0.9111112053011571, 0.8222224106023142]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 6, 20, 0), end=datetime.datetime(2017, 9, 17, 20, 0))","[0.11111099337355367, 0.22222251656611586, 0.04444439734942147, 0.377777907289091, 0.3511112688794383, 0.3244446304697856, 0.29777799206013195, 0.2711113536504793, 0.2444447152408266, 0.0, 0.11111099337355367, 0.377777907289091, 0.4000001059638017, 0.7333336159034712, 0.5111116291563639, 0.622222092710909, 0.44444450331322316, 1.0, 0.9111112053011571, 0.8222224106023142, 0.7333336159034712, 0.6444448212046283]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 7, 20, 0), end=datetime.datetime(2017, 9, 18, 20, 0))","[0.0399999427795683, 0.3399999904632614, 0.3160000247955206, 0.29200005912777977, 0.2680000934600381, 0.2440001277922973, 0.22000016212455648, 0.0, 0.09999985694892075, 0.3399999904632614, 0.35999996185304556, 0.6600000095367387, 0.4600002956388971, 0.559999675750887, 0.3999999046326138, 0.8999996662141484, 0.8199997806550118, 0.7399998950958753, 0.6600000095367387, 0.580000123977602, 0.5000002384184654, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 8, 20, 0), end=datetime.datetime(2017, 9, 19, 20, 0))","[0.19750012144447107, 0.18250013485551705, 0.16750014826656248, 0.1525001616776085, 0.13750017508865447, 0.0, 0.06249994412064219, 0.2125001080334251, 0.22500009685755354, 0.41250022724272173, 0.28750033900143734, 0.3499999850988379, 0.2500000745058104, 0.562500093132263, 0.5125001378357492, 0.4625001825392355, 0.41250022724272173, 0.362500271946208, 0.31250031664969424, 0.6250003352761468, 0.607499814480532, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 9, 20, 0), end=datetime.datetime(2017, 9, 20, 20, 0))","[0.16750014826656248, 0.1525001616776085, 0.13750017508865447, 0.0, 0.06249994412064219, 0.2125001080334251, 0.22500009685755354, 0.41250022724272173, 0.28750033900143734, 0.3499999850988379, 0.2500000745058104, 0.562500093132263, 0.5125001378357492, 0.4625001825392355, 0.41250022724272173, 0.362500271946208, 0.31250031664969424, 0.6250003352761468, 0.607499814480532, 1.0, 0.8500001341104587, 0.7500002235174312]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 10, 20, 0), end=datetime.datetime(2017, 9, 21, 20, 0))","[0.13750017508865447, 0.0, 0.06249994412064219, 0.2125001080334251, 0.22500009685755354, 0.41250022724272173, 0.28750033900143734, 0.3499999850988379, 0.2500000745058104, 0.562500093132263, 0.5125001378357492, 0.4625001825392355, 0.41250022724272173, 0.362500271946208, 0.31250031664969424, 0.6250003352761468, 0.607499814480532, 1.0, 0.8500001341104587, 0.7500002235174312, 0.7500002235174312, 0.6125000484287768]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 11, 20, 0), end=datetime.datetime(2017, 9, 22, 20, 0))","[0.0, 0.1600001653035482, 0.17333348592122397, 0.3733336130777995, 0.24000040690104166, 0.30666669209798175, 0.20000012715657553, 0.5333334604899088, 0.48000017801920575, 0.4266668955485026, 0.3733336130777995, 0.3200003306070964, 0.26666704813639325, 0.6000003814697266, 0.5813331604003906, 1.0, 0.8400001525878906, 0.7333335876464844, 0.7333335876464844, 0.5866667429606119, 0.2133337656656901, 0.5600001017252604]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 12, 20, 0), end=datetime.datetime(2017, 9, 23, 20, 0))","[0.0, 0.24193568234640841, 0.08064548381291367, 0.16129019853349474, 0.032258039706698945, 0.4354839205866021, 0.3709678411732042, 0.3064517617598063, 0.24193568234640841, 0.1774196029330105, 0.11290352351961262, 0.5161294043995158, 0.49354808442172715, 1.0, 0.8064517617598063, 0.6774196029330105, 0.6774196029330105, 0.5, 0.048387444106214726, 0.46774196029330106, 0.46774196029330106, 0.46774196029330106]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 13, 20, 0), end=datetime.datetime(2017, 9, 24, 20, 0))","[0.0500003576279255, 0.13333322736950357, 0.0, 0.41666673289406025, 0.3500001192093085, 0.2833335055245567, 0.21666689183980495, 0.15000027815505315, 0.08333366447030138, 0.5000003973643616, 0.47666636731884754, 1.0, 0.8000001589457446, 0.6666669315762411, 0.6666669315762411, 0.48333334657881205, 0.016667050785549607, 0.45000003973643615, 0.45000003973643615, 0.45000003973643615, 0.45000003973643615, 0.45000003973643615]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 14, 20, 0), end=datetime.datetime(2017, 9, 25, 20, 0))","[0.0, 0.41666673289406025, 0.3500001192093085, 0.2833335055245567, 0.21666689183980495, 0.15000027815505315, 0.08333366447030138, 0.5000003973643616, 0.47666636731884754, 1.0, 0.8000001589457446, 0.6666669315762411, 0.6666669315762411, 0.48333334657881205, 0.016667050785549607, 0.45000003973643615, 0.45000003973643615, 0.45000003973643615, 0.45000003973643615, 0.45000003973643615, 0.45000003973643615, 0.18333358499742905]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 15, 20, 0), end=datetime.datetime(2017, 9, 26, 20, 0))","[0.3389829138645733, 0.2711863310916587, 0.20338974831874398, 0.13559316554582934, 0.06779658277291467, 0.49152562920314, 0.46779609785350423, 1.0, 0.796610251681256, 0.6610170861354266, 0.6610170861354266, 0.47457607941040264, 0.0, 0.4406777880239453, 0.4406777880239453, 0.4406777880239453, 0.4406777880239453, 0.4406777880239453, 0.4406777880239453, 0.16949145693228665, 0.16949145693228665, 0.49152562920314]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 16, 20, 0), end=datetime.datetime(2017, 9, 27, 20, 0))","[0.20338974831874398, 0.13559316554582934, 0.06779658277291467, 0.49152562920314, 0.46779609785350423, 1.0, 0.796610251681256, 0.6610170861354266, 0.6610170861354266, 0.47457607941040264, 0.0, 0.4406777880239453, 0.4406777880239453, 0.4406777880239453, 0.4406777880239453, 0.4406777880239453, 0.4406777880239453, 0.16949145693228665, 0.16949145693228665, 0.49152562920314, 0.6610170861354266, 0.8305085430677134]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 17, 20, 0), end=datetime.datetime(2017, 9, 28, 20, 0))","[0.0412370829947543, 0.2989690975043714, 0.28453567602988245, 0.6082472199650286, 0.4845359709807658, 0.40206180499125715, 0.40206180499125715, 0.2886595809632801, 0.0, 0.26804103946590296, 0.26804103946590296, 0.26804103946590296, 0.26804103946590296, 0.26804103946590296, 0.26804103946590296, 0.10309270748688575, 0.10309270748688575, 0.2989690975043714, 0.40206180499125715, 0.5051545124781429, 0.5793813601856618, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 18, 20, 0), end=datetime.datetime(2017, 9, 29, 20, 0))","[0.23999968487273005, 0.5130433664880393, 0.40869560530143584, 0.3391304311770335, 0.3391304311770335, 0.24347810943540804, 0.0, 0.22608681590430746, 0.22608681590430746, 0.22608681590430746, 0.22608681590430746, 0.22608681590430746, 0.22608681590430746, 0.08695646765550287, 0.08695646765550287, 0.25217396352153065, 0.3391304311770335, 0.4260868988325364, 0.4886956384727274, 0.8434783582200949, 0.7547824709626806, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 19, 20, 0), end=datetime.datetime(2017, 9, 30, 20, 0))","[0.37842184513768007, 0.31400964885271104, 0.31400964885271104, 0.2254426869973916, 0.0, 0.20933963792614935, 0.20933963792614935, 0.20933963792614935, 0.20933963792614935, 0.20933963792614935, 0.20933963792614935, 0.08051524535621128, 0.08051524535621128, 0.23349440349649975, 0.31400964885271104, 0.3945248942089223, 0.45249594765078927, 0.7809984558457105, 0.6988726368334932, 0.9259258974868908, 0.9629629487434455, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 20, 20, 0), end=datetime.datetime(2017, 10, 1, 20, 0))","[0.2923538032599371, 0.20989490992279097, 0.0, 0.19490241635687733, 0.19490241635687733, 0.19490241635687733, 0.19490241635687733, 0.19490241635687733, 0.19490241635687733, 0.0749624678295682, 0.0749624678295682, 0.2173913354303689, 0.2923538032599371, 0.36731627108950526, 0.4212893194166428, 0.7271364741206748, 0.6506745067200458, 0.8620689162138976, 0.8965516871604232, 0.9310344581069488, 0.9655172290534744, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 21, 20, 0), end=datetime.datetime(2017, 10, 2, 20, 0))","[0.0, 0.10677608137759922, 0.10677608137759922, 0.10677608137759922, 0.10677608137759922, 0.10677608137759922, 0.10677608137759922, 0.041067723606768934, 0.041067723606768934, 0.11909649637280638, 0.1601642199795753, 0.20123194358634425, 0.23080074374848847, 0.3983572127251881, 0.3564679975678367, 0.47227911521737215, 0.49117028765912113, 0.5100614601008702, 0.5289526325426191, 0.5478438049843681, 0.5667349774261171, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 22, 20, 0), end=datetime.datetime(2017, 10, 3, 20, 0))","[0.04020096649380321, 0.04020096649380321, 0.04020096649380321, 0.04020096649380321, 0.04020096649380321, 0.0, 0.0, 0.04773870761555663, 0.07286431167418364, 0.09798991573281066, 0.11608037461668823, 0.21859293502255092, 0.19296473501691994, 0.2638190223280795, 0.275376812175881, 0.28693460202368254, 0.298492391871484, 0.3100501817192855, 0.321607971567087, 0.5866834238585111, 0.675879408122885, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 23, 20, 0), end=datetime.datetime(2017, 10, 4, 20, 0))","[0.029962520061317333, 0.029962520061317333, 0.029962520061317333, 0.0, 0.0, 0.03558053722049103, 0.05430711225881436, 0.0730336872971377, 0.08651683918380118, 0.1629213367764431, 0.1438201677306059, 0.1966291718454251, 0.20524340529258916, 0.21385763873975325, 0.22247187218691733, 0.23108610563408138, 0.23970033908124547, 0.4372659512977785, 0.5037453596553414, 0.7453184008880959, 1.0, 0.7621723630702636]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 24, 20, 0), end=datetime.datetime(2017, 10, 5, 20, 0))","[0.029962520061317333, 0.0, 0.0, 0.03558053722049103, 0.05430711225881436, 0.0730336872971377, 0.08651683918380118, 0.1629213367764431, 0.1438201677306059, 0.1966291718454251, 0.20524340529258916, 0.21385763873975325, 0.22247187218691733, 0.23108610563408138, 0.23970033908124547, 0.4372659512977785, 0.5037453596553414, 0.7453184008880959, 1.0, 0.7621723630702636, 0.7265917365544191, 0.5973783241423114]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 9, 25, 20, 0), end=datetime.datetime(2017, 10, 6, 20, 0))","[0.0, 0.03558053722049103, 0.05430711225881436, 0.0730336872971377, 0.08651683918380118, 0.1629213367764431, 0.1438201677306059, 0.1966291718454251, 0.20524340529258916, 0.21385763873975325, 0.22247187218691733, 0.23108610563408138, 0.23970033908124547, 0.4372659512977785, 0.5037453596553414, 0.7453184008880959, 1.0, 0.7621723630702636, 0.7265917365544191, 0.5973783241423114, 0.6760299393032694, 0.6161048991806347]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
