Date,Open,Close,Ticker
2016-03-31,415.2569885253906,416.72900390625,BTC-USD
2016-04-01,416.760009765625,417.9599914550781,BTC-USD
2016-04-02,418.4219970703125,420.87298583984375,BTC-USD
2016-04-03,421.1730041503906,420.90399169921875,BTC-USD
2016-04-04,421.29901123046875,421.4440002441406,BTC-USD
2016-04-05,421.0169982910156,424.0299987792969,BTC-USD
2016-04-06,424.28399658203125,423.4129943847656,BTC-USD
2016-04-07,423.6199951171875,422.7449951171875,BTC-USD
2016-04-08,422.9070129394531,420.3489990234375,BTC-USD
2016-04-09,420.8110046386719,419.4110107421875,BTC-USD
2016-04-10,419.5920104980469,421.5639953613281,BTC-USD
2016-04-11,421.87200927734375,422.4830017089844,BTC-USD
2016-04-12,422.8429870605469,425.19000244140625,BTC-USD
2016-04-13,425.6319885253906,423.7340087890625,BTC-USD
2016-04-14,423.93499755859375,424.2820129394531,BTC-USD
2016-04-15,424.427001953125,429.7130126953125,BTC-USD
2016-04-16,429.57501220703125,430.5719909667969,BTC-USD
2016-04-17,430.635986328125,427.39898681640625,BTC-USD
2016-04-18,427.6109924316406,428.59100341796875,BTC-USD
2016-04-19,428.7030029296875,435.5090026855469,BTC-USD
2016-04-20,435.3240051269531,441.3890075683594,BTC-USD
2016-04-21,441.4159851074219,449.42498779296875,BTC-USD
2016-04-22,449.68798828125,445.73699951171875,BTC-USD
2016-04-23,445.8609924316406,450.2820129394531,BTC-USD
2016-04-24,450.55999755859375,458.55499267578125,BTC-USD
2016-04-25,459.1210021972656,461.4259948730469,BTC-USD
2016-04-26,461.64801025390625,466.0889892578125,BTC-USD
2016-04-27,466.2619934082031,444.68701171875,BTC-USD
2016-04-28,445.0379943847656,449.010986328125,BTC-USD
2016-04-29,449.4079895019531,455.09698486328125,BTC-USD
2016-04-30,455.1780090332031,448.3179931640625,BTC-USD
2016-05-01,448.4840087890625,451.875,BTC-USD
2016-05-02,451.9330139160156,444.66900634765625,BTC-USD
2016-05-03,444.72698974609375,450.3039855957031,BTC-USD
2016-05-04,450.1830139160156,446.72198486328125,BTC-USD
2016-05-05,446.71099853515625,447.97601318359375,BTC-USD
2016-05-06,447.9419860839844,459.6029968261719,BTC-USD
2016-05-07,459.6390075683594,458.5360107421875,BTC-USD
2016-05-08,458.4289855957031,458.5480041503906,BTC-USD
2016-05-09,458.20599365234375,460.4830017089844,BTC-USD
2016-05-10,460.51800537109375,450.8949890136719,BTC-USD
2016-05-11,450.864013671875,452.7279968261719,BTC-USD
2016-05-12,452.4469909667969,454.7659912109375,BTC-USD
2016-05-13,454.8500061035156,455.6700134277344,BTC-USD
2016-05-14,455.822998046875,455.6709899902344,BTC-USD
2016-05-15,455.7590026855469,457.5679931640625,BTC-USD
2016-05-16,457.58599853515625,454.1629943847656,BTC-USD
2016-05-17,454.0090026855469,453.7829895019531,BTC-USD
2016-05-18,453.6910095214844,454.6189880371094,BTC-USD
2016-05-19,454.52398681640625,438.7149963378906,BTC-USD
2016-05-20,437.7929992675781,442.6759948730469,BTC-USD
2016-05-21,442.96600341796875,443.18798828125,BTC-USD
2016-05-22,443.2179870605469,439.322998046875,BTC-USD
2016-05-23,439.3479919433594,444.1549987792969,BTC-USD
2016-05-24,444.2909851074219,445.9809875488281,BTC-USD
2016-05-25,446.06201171875,449.5989990234375,BTC-USD
2016-05-26,449.6719970703125,453.3840026855469,BTC-USD
2016-05-27,453.52099609375,473.4639892578125,BTC-USD
2016-05-28,473.02899169921875,530.0399780273438,BTC-USD
2016-05-29,527.4769897460938,526.2329711914062,BTC-USD
2016-05-30,528.4710083007812,533.864013671875,BTC-USD
2016-05-31,534.1909790039062,531.385986328125,BTC-USD
2016-06-01,531.1069946289062,536.9199829101562,BTC-USD
2016-06-02,536.5150146484375,537.9719848632812,BTC-USD
2016-06-03,537.6820068359375,569.1939697265625,BTC-USD
2016-06-04,569.7050170898438,572.7269897460938,BTC-USD
2016-06-05,573.3079833984375,574.9769897460938,BTC-USD
2016-06-06,574.6019897460938,585.5369873046875,BTC-USD
2016-06-07,585.4450073242188,576.5969848632812,BTC-USD
2016-06-08,577.1669921875,581.64501953125,BTC-USD
2016-06-09,582.2030029296875,574.6300048828125,BTC-USD
2016-06-10,575.8369750976562,577.469970703125,BTC-USD
2016-06-11,578.6740112304688,606.7269897460938,BTC-USD
2016-06-12,609.6840209960938,672.7839965820312,BTC-USD
2016-06-13,671.6539916992188,704.3759765625,BTC-USD
2016-06-14,704.5040283203125,685.5590209960938,BTC-USD
2016-06-15,685.6849975585938,694.468994140625,BTC-USD
2016-06-16,696.5230102539062,766.3079833984375,BTC-USD
2016-06-17,768.4869995117188,748.9089965820312,BTC-USD
2016-06-18,748.7559814453125,756.2269897460938,BTC-USD
2016-06-19,756.68798828125,763.781005859375,BTC-USD
2016-06-20,763.927001953125,737.2260131835938,BTC-USD
2016-06-21,735.8829956054688,666.6519775390625,BTC-USD
2016-06-22,665.9149780273438,596.1160278320312,BTC-USD
2016-06-23,597.4429931640625,623.9769897460938,BTC-USD
2016-06-24,625.5750122070312,665.2990112304688,BTC-USD
2016-06-25,665.281005859375,665.1229858398438,BTC-USD
2016-06-26,665.9310302734375,629.3670043945312,BTC-USD
2016-06-27,629.3489990234375,655.2750244140625,BTC-USD
2016-06-28,658.1019897460938,647.0009765625,BTC-USD
2016-06-29,644.1220092773438,639.8900146484375,BTC-USD
2016-06-30,640.5910034179688,673.3369750976562,BTC-USD
2016-07-01,672.5150146484375,676.2960205078125,BTC-USD
2016-07-02,676.7340087890625,703.7020263671875,BTC-USD
2016-07-03,704.968017578125,658.6640014648438,BTC-USD
2016-07-04,658.8040161132812,683.6619873046875,BTC-USD
2016-07-05,683.208984375,670.6270141601562,BTC-USD
2016-07-06,670.4180297851562,677.3309936523438,BTC-USD
2016-07-07,678.0900268554688,640.56201171875,BTC-USD
2016-07-08,640.68798828125,666.5230102539062,BTC-USD
2016-07-09,666.3839721679688,650.9600219726562,BTC-USD
2016-07-10,650.5989990234375,649.3599853515625,BTC-USD
2016-07-11,648.4840087890625,647.6589965820312,BTC-USD
2016-07-12,648.2830200195312,664.551025390625,BTC-USD
2016-07-13,664.7969970703125,654.468017578125,BTC-USD
2016-07-14,652.9229736328125,658.0780029296875,BTC-USD
2016-07-15,659.1710205078125,663.2550048828125,BTC-USD
2016-07-16,663.781005859375,660.7670288085938,BTC-USD
2016-07-17,661.9929809570312,679.458984375,BTC-USD
2016-07-18,679.8090209960938,673.1060180664062,BTC-USD
2016-07-19,672.7379760742188,672.864013671875,BTC-USD
2016-07-20,672.8060302734375,665.6849975585938,BTC-USD
2016-07-21,665.22802734375,665.0120239257812,BTC-USD
2016-07-22,664.9219970703125,650.6190185546875,BTC-USD
2016-07-23,650.7260131835938,655.5560302734375,BTC-USD
2016-07-24,655.4099731445312,661.2849731445312,BTC-USD
2016-07-25,661.2630004882812,654.0969848632812,BTC-USD
2016-07-26,654.2260131835938,651.7839965820312,BTC-USD
2016-07-27,651.6270141601562,654.3519897460938,BTC-USD
2016-07-28,654.4920043945312,655.0349731445312,BTC-USD
2016-07-29,655.1110229492188,656.9920043945312,BTC-USD
2016-07-30,657.0120239257812,655.0469970703125,BTC-USD
2016-07-31,655.0999755859375,624.6810302734375,BTC-USD
2016-08-01,624.6019897460938,606.27197265625,BTC-USD
2016-08-02,606.39697265625,547.4650268554688,BTC-USD
2016-08-03,548.656005859375,566.35498046875,BTC-USD
2016-08-04,566.3289794921875,578.2890014648438,BTC-USD
2016-08-05,578.281005859375,575.0430297851562,BTC-USD
2016-08-06,575.030029296875,587.7780151367188,BTC-USD
2016-08-07,587.77099609375,592.6900024414062,BTC-USD
2016-08-08,592.7360229492188,591.0540161132812,BTC-USD
2016-08-09,591.0380249023438,587.801025390625,BTC-USD
2016-08-10,587.6480102539062,592.10302734375,BTC-USD
2016-08-11,592.1240234375,589.1199951171875,BTC-USD
2016-08-12,588.7979736328125,587.5590209960938,BTC-USD
2016-08-13,587.3569946289062,585.5880126953125,BTC-USD
2016-08-14,585.5889892578125,570.4730224609375,BTC-USD
2016-08-15,570.4940185546875,567.239990234375,BTC-USD
2016-08-16,567.2429809570312,577.4390258789062,BTC-USD
2016-08-17,577.760986328125,573.2160034179688,BTC-USD
2016-08-18,573.7069702148438,574.3179931640625,BTC-USD
2016-08-19,574.3389892578125,575.6300048828125,BTC-USD
2016-08-20,576.083984375,581.697021484375,BTC-USD
2016-08-21,581.9390258789062,581.3079833984375,BTC-USD
2016-08-22,581.3109741210938,586.7529907226562,BTC-USD
2016-08-23,586.77099609375,583.4149780273438,BTC-USD
2016-08-24,583.4119873046875,580.1820068359375,BTC-USD
2016-08-25,580.1799926757812,577.760986328125,BTC-USD
2016-08-26,577.7529907226562,579.6510009765625,BTC-USD
2016-08-27,579.4520263671875,569.947021484375,BTC-USD
2016-08-28,569.8300170898438,573.9119873046875,BTC-USD
2016-08-29,574.0709838867188,574.1069946289062,BTC-USD
2016-08-30,574.114013671875,577.5029907226562,BTC-USD
2016-08-31,577.5910034179688,575.4719848632812,BTC-USD
2016-09-01,575.5460205078125,572.302978515625,BTC-USD
2016-09-02,572.4099731445312,575.5369873046875,BTC-USD
