window,StockPrice,NewsScore
"Row(start=datetime.datetime(2016, 4, 19, 20, 0), end=datetime.datetime(2016, 4, 30, 20, 0))","[0.0, 0.2083330925064301, 0.2083330925064301, 0.4962113111579921, 0.537878218651562, 0.560606016819351, 0.5590908302748322, 0.5575756437303134, 0.5560604571857921, 0.5545452706412733, 0.5530300840967546, 0.7310594457127995, 0.8522729243129209, 0.9015143195676676, 0.9318180504580528, 1.0, 0.9621203363870184, 0.6212120336387018, 0.5719691934225356, 0.325756437303124, 0.31742334479669393, 0.3090902522902638]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 4, 20, 20, 0), end=datetime.datetime(2016, 5, 1, 20, 0))","[0.0, 0.3636355339936957, 0.41626740113272775, 0.4449761900850732, 0.4430622708215842, 0.4411483515580952, 0.43923443229460274, 0.43732051303111374, 0.4354065937676247, 0.6602857189791214, 0.813397434844428, 0.8755970730870389, 0.9138754583568329, 1.0, 0.9521520184127575, 0.5215311354107918, 0.45932967195431124, 0.14832417988577812, 0.1377981715007456, 0.12727216311571307, 0.11674615473068056, 0.10622014634564805]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 4, 21, 20, 0), end=datetime.datetime(2016, 5, 2, 20, 0))","[0.35449650016550543, 0.386243268772757, 0.3841268175322743, 0.38201036629179164, 0.3798939150513052, 0.3777774638108225, 0.3756610125703398, 0.6243369690706668, 0.7936510499503484, 0.86243268772757, 0.9047617125372387, 1.0, 0.947088718987914, 0.4708993000331011, 0.4021156438968861, 0.05819938157480442, 0.04655950525984354, 0.03491962894488265, 0.02327975262992177, 0.011639876314960884, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 4, 22, 20, 0), end=datetime.datetime(2016, 5, 3, 20, 0))","[0.6067571625381635, 0.605405781580444, 0.604054400622722, 0.6027030196650024, 0.6013516387072828, 0.7601343906220399, 0.86824357849183, 0.9121615264960107, 0.9391891456504117, 1.0, 0.9662154760569988, 0.6621624930568711, 0.6182432563048765, 0.39864836129271713, 0.3912161526496011, 0.38378394400648497, 0.3763517353633689, 0.3689195267202528, 0.3614873180771367, 0.3614873180771367, 0.13175771025598398, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 4, 23, 20, 0), end=datetime.datetime(2016, 5, 4, 20, 0))","[0.8115755800546565, 0.8109324786450588, 0.8102893772354612, 0.8858516463297958, 0.937299145802362, 0.9581990216714013, 0.9710610498633578, 1.0, 0.9839224647600544, 0.8392283273721034, 0.8183278382078041, 0.7138260056815673, 0.7102891319173572, 0.7067522581531472, 0.7032153843889372, 0.6996785106247271, 0.696141636860517, 0.696141636860517, 0.5868168504099266, 0.5241153829170285, 0.34565934146808164, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8121, 0.0]"
"Row(start=datetime.datetime(2016, 4, 24, 20, 0), end=datetime.datetime(2016, 5, 5, 20, 0))","[0.8392370189856544, 0.903269361797003, 0.9468665692723544, 0.9645773663725608, 0.9754767981697768, 1.0, 0.9863757102534799, 0.8637602208158774, 0.8460489040021578, 0.7574928396470729, 0.7544956518168925, 0.7514984639867119, 0.7485012761565315, 0.745504088326351, 0.7425069004961705, 0.7425069004961705, 0.6498638090738861, 0.5967298586327273, 0.4455041402977023, 0.15258840716643357, 0.17574918002200468, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8121, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 4, 25, 20, 0), end=datetime.datetime(2016, 5, 6, 20, 0))","[0.9497423481771425, 0.9664945710616386, 0.9768040850687297, 1.0, 0.9871131074911361, 0.8711340244194692, 0.8543813099502885, 0.7706182291890696, 0.767783260312525, 0.7649482914359803, 0.7621133225594356, 0.759278353682891, 0.7564433848063463, 0.7564433848063463, 0.6688144820848106, 0.6185563386772686, 0.4755155187140145, 0.19845347458199938, 0.22036070026238333, 0.05412371957551663, 0.0, 0.033504937353676746]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8121, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 4, 26, 20, 0), end=datetime.datetime(2016, 5, 7, 20, 0))","[0.9768040850687297, 1.0, 0.9871131074911361, 0.8711340244194692, 0.8543813099502885, 0.7706182291890696, 0.767783260312525, 0.7649482914359803, 0.7621133225594356, 0.759278353682891, 0.7564433848063463, 0.7564433848063463, 0.6688144820848106, 0.6185563386772686, 0.4755155187140145, 0.19845347458199938, 0.22036070026238333, 0.05412371957551663, 0.0, 0.033504937353676746, 0.028350327825536505, 0.02319571829739626]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 4, 27, 20, 0), end=datetime.datetime(2016, 5, 8, 20, 0))","[1.0, 0.8825067946200802, 0.8655353712421051, 0.7806787523546176, 0.7778067725834745, 0.7749347928123316, 0.7720628130411885, 0.7691908332700456, 0.7663188534989025, 0.7663188534989025, 0.6775459438328006, 0.6266316736988754, 0.48172343686387975, 0.20104431100747128, 0.22323753842399674, 0.05483031191134562, 0.0, 0.03394234875356227, 0.02872044511453423, 0.02349854147550619, 0.01827663783647861, 0.01305473419745057]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 4, 28, 20, 0), end=datetime.datetime(2016, 5, 9, 20, 0))","[1.0, 0.920731528609529, 0.9180486801846499, 0.9153658317597708, 0.9126829833348917, 0.9100001349100127, 0.9073172864851337, 0.9073172864851337, 0.824390427715913, 0.7768290657574662, 0.6414636154673864, 0.37926833182838887, 0.40000004652069404, 0.24268310894076567, 0.19146359220703943, 0.2231707016390636, 0.21829268122485257, 0.21341466081064153, 0.2085366403964309, 0.20365861998221987, 0.19878059956800884, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
