window,StockPrice,NewsScore
"Row(start=datetime.datetime(2017, 8, 26, 20, 0), end=datetime.datetime(2017, 9, 6, 20, 0))","[0.10039887139683962, 0.09402437606528423, 0.08764988073372884, 0.08366572616403349, 0.0, 0.1274906665308979, 0.06772910788525209, 0.09561818987311953, 0.15537898861898092, 0.39840633817212184, 0.39840633817212184, 0.9243033428751416, 0.9123510962802795, 0.9003988496854174, 0.8884466030905552, 0.8764943564956945, 0.8645421099008324, 0.8525898633059703, 0.8406376167111081, 0.9601592142028309, 1.0, 0.944223355823834]","[0.43245, 0.43245, 0.3865545454545455, 0.38655454545454543, 0.3927, 0.3927, 0.3306666666666667, 0.33066666666666666, 0.34878181818181814, 0.3487818181818182, 0.11839999999999999, 0.11839999999999999, 0.0, 0.0, 0.52565, 0.52565, 0.44593333333333335, 0.4459333333333333, 0.29850909090909084, 0.29850909090909095, 0.3727571428571429, 0.3727571428571429]"
"Row(start=datetime.datetime(2017, 8, 27, 20, 0), end=datetime.datetime(2017, 9, 7, 20, 0))","[0.08764988073372884, 0.08366572616403349, 0.0, 0.1274906665308979, 0.06772910788525209, 0.09561818987311953, 0.15537898861898092, 0.39840633817212184, 0.39840633817212184, 0.9243033428751416, 0.9123510962802795, 0.9003988496854174, 0.8884466030905552, 0.8764943564956945, 0.8645421099008324, 0.8525898633059703, 0.8406376167111081, 0.9601592142028309, 1.0, 0.944223355823834, 0.9362550466844433, 0.8326693075717174]","[0.3865545454545455, 0.38655454545454543, 0.3927, 0.3927, 0.3306666666666667, 0.33066666666666666, 0.34878181818181814, 0.3487818181818182, 0.11839999999999999, 0.11839999999999999, 0.0, 0.0, 0.52565, 0.52565, 0.44593333333333335, 0.4459333333333333, 0.29850909090909084, 0.29850909090909095, 0.3727571428571429, 0.3727571428571429, 0.2878444444444444, 0.2878444444444444]"
"Row(start=datetime.datetime(2017, 8, 28, 20, 0), end=datetime.datetime(2017, 9, 8, 20, 0))","[0.0, 0.1274906665308979, 0.06772910788525209, 0.09561818987311953, 0.15537898861898092, 0.39840633817212184, 0.39840633817212184, 0.9243033428751416, 0.9123510962802795, 0.9003988496854174, 0.8884466030905552, 0.8764943564956945, 0.8645421099008324, 0.8525898633059703, 0.8406376167111081, 0.9601592142028309, 1.0, 0.944223355823834, 0.9362550466844433, 0.8326693075717174, 0.7848609725349421, 0.5657370306004044]","[0.3927, 0.3927, 0.3306666666666667, 0.33066666666666666, 0.34878181818181814, 0.3487818181818182, 0.11839999999999999, 0.11839999999999999, 0.0, 0.0, 0.52565, 0.52565, 0.44593333333333335, 0.4459333333333333, 0.29850909090909084, 0.29850909090909095, 0.3727571428571429, 0.3727571428571429, 0.2878444444444444, 0.2878444444444444, 0.3656375, 0.3656375]"
"Row(start=datetime.datetime(2017, 8, 29, 20, 0), end=datetime.datetime(2017, 9, 9, 20, 0))","[0.0, 0.029915212653056567, 0.09401760955434883, 0.35470079896709744, 0.35470079896709744, 0.9188040109745899, 0.9059834384393369, 0.8931628659040839, 0.880342293368831, 0.8675217208335795, 0.8547011482983266, 0.8418805757630735, 0.8290600032278206, 0.9572647970304051, 1.0, 0.9401712049062873, 0.9316240012911282, 0.8205127996126615, 0.7692312081341078, 0.5341879993544358, 0.547008641755935, 0.5598292841574326]","[0.3306666666666667, 0.33066666666666666, 0.34878181818181814, 0.3487818181818182, 0.11839999999999999, 0.11839999999999999, 0.0, 0.0, 0.52565, 0.52565, 0.44593333333333335, 0.4459333333333333, 0.29850909090909084, 0.29850909090909095, 0.3727571428571429, 0.3727571428571429, 0.2878444444444444, 0.2878444444444444, 0.3656375, 0.3656375, 0.6375666666666667, 0.6375666666666667]"
"Row(start=datetime.datetime(2017, 8, 30, 20, 0), end=datetime.datetime(2017, 9, 10, 20, 0))","[0.0, 0.287735382234658, 0.287735382234658, 0.9103779611152597, 0.8962269437550364, 0.8820759263948131, 0.86792490903459, 0.8537738916743683, 0.8396228743141451, 0.8254718569539218, 0.8113208395936985, 0.9528299849751235, 1.0, 0.9339625187810956, 0.9245283358374794, 0.8018866566500823, 0.7452833583747942, 0.48584872558457565, 0.49999982006135973, 0.5141509145381422, 0.5283020090149263, 0.5424531034917086]","[0.34878181818181814, 0.3487818181818182, 0.11839999999999999, 0.11839999999999999, 0.0, 0.0, 0.52565, 0.52565, 0.44593333333333335, 0.4459333333333333, 0.29850909090909084, 0.29850909090909095, 0.3727571428571429, 0.3727571428571429, 0.2878444444444444, 0.2878444444444444, 0.3656375, 0.3656375, 0.6375666666666667, 0.6375666666666667, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 8, 31, 20, 0), end=datetime.datetime(2017, 9, 11, 20, 0))","[0.0, 0.8741731139672214, 0.8543054734762187, 0.834437832985216, 0.8145701924942134, 0.794702552003213, 0.7748349115122103, 0.7549672710212076, 0.735099630530205, 0.9337745918464017, 1.0, 0.9072851864717214, 0.8940398522120819, 0.7218542962705655, 0.6423848170019263, 0.2781457037294344, 0.29801345248997474, 0.31788120125051267, 0.337748950011053, 0.3576166987715909, 0.37748444753213123, 0.31788170650835257]","[0.11839999999999999, 0.11839999999999999, 0.0, 0.0, 0.52565, 0.52565, 0.44593333333333335, 0.4459333333333333, 0.29850909090909084, 0.29850909090909095, 0.3727571428571429, 0.3727571428571429, 0.2878444444444444, 0.2878444444444444, 0.3656375, 0.3656375, 0.6375666666666667, 0.6375666666666667, 0.0, 0.0, 0.1359142857142857, 0.1359142857142857]"
"Row(start=datetime.datetime(2017, 9, 1, 20, 0), end=datetime.datetime(2017, 9, 12, 20, 0))","[0.7981662957794851, 0.770643233862907, 0.7431201719463288, 0.715597110029754, 0.688074048113176, 0.6605509861965978, 0.6330279242800197, 0.9082565436047835, 1.0, 0.8715602109632284, 0.8532111697120079, 0.6146788830287992, 0.5045881352432482, 0.0, 0.027523211904654885, 0.05504642380930651, 0.08256963571396139, 0.11009284761861302, 0.13761605952326791, 0.05504712375366158, 0.16513787153921264, 0.3302757430784253]","[0.0, 0.0, 0.52565, 0.52565, 0.44593333333333335, 0.4459333333333333, 0.29850909090909084, 0.29850909090909095, 0.3727571428571429, 0.3727571428571429, 0.2878444444444444, 0.2878444444444444, 0.3656375, 0.3656375, 0.6375666666666667, 0.6375666666666667, 0.0, 0.0, 0.1359142857142857, 0.1359142857142857, 0.4559333333333334, 0.4559333333333333]"
"Row(start=datetime.datetime(2017, 9, 2, 20, 0), end=datetime.datetime(2017, 9, 13, 20, 0))","[0.7431201719463288, 0.715597110029754, 0.688074048113176, 0.6605509861965978, 0.6330279242800197, 0.9082565436047835, 1.0, 0.8715602109632284, 0.8532111697120079, 0.6146788830287992, 0.5045881352432482, 0.0, 0.027523211904654885, 0.05504642380930651, 0.08256963571396139, 0.11009284761861302, 0.13761605952326791, 0.05504712375366158, 0.16513787153921264, 0.3302757430784253, 0.5504589885104134, 0.4036701582224213]","[0.52565, 0.52565, 0.44593333333333335, 0.4459333333333333, 0.29850909090909084, 0.29850909090909095, 0.3727571428571429, 0.3727571428571429, 0.2878444444444444, 0.2878444444444444, 0.3656375, 0.3656375, 0.6375666666666667, 0.6375666666666667, 0.0, 0.0, 0.1359142857142857, 0.1359142857142857, 0.4559333333333334, 0.4559333333333333, 0.31095294117647065, 0.3109529411764706]"
"Row(start=datetime.datetime(2017, 9, 3, 20, 0), end=datetime.datetime(2017, 9, 14, 20, 0))","[0.688074048113176, 0.6605509861965978, 0.6330279242800197, 0.9082565436047835, 1.0, 0.8715602109632284, 0.8532111697120079, 0.6146788830287992, 0.5045881352432482, 0.0, 0.027523211904654885, 0.05504642380930651, 0.08256963571396139, 0.11009284761861302, 0.13761605952326791, 0.05504712375366158, 0.16513787153921264, 0.3302757430784253, 0.5504589885104134, 0.4036701582224213, 0.5137626558688584, 0.7064223394240158]","[0.44593333333333335, 0.4459333333333333, 0.29850909090909084, 0.29850909090909095, 0.3727571428571429, 0.3727571428571429, 0.2878444444444444, 0.2878444444444444, 0.3656375, 0.3656375, 0.6375666666666667, 0.6375666666666667, 0.0, 0.0, 0.1359142857142857, 0.1359142857142857, 0.4559333333333334, 0.4559333333333333, 0.31095294117647065, 0.3109529411764706, 0.5640785714285714, 0.5640785714285715]"
"Row(start=datetime.datetime(2017, 9, 4, 20, 0), end=datetime.datetime(2017, 9, 15, 20, 0))","[0.6330279242800197, 0.9082565436047835, 1.0, 0.8715602109632284, 0.8532111697120079, 0.6146788830287992, 0.5045881352432482, 0.0, 0.027523211904654885, 0.05504642380930651, 0.08256963571396139, 0.11009284761861302, 0.13761605952326791, 0.05504712375366158, 0.16513787153921264, 0.3302757430784253, 0.5504589885104134, 0.4036701582224213, 0.5137626558688584, 0.7064223394240158, 0.7155968600496261, 0.7706422339424016]","[0.29850909090909084, 0.29850909090909095, 0.3727571428571429, 0.3727571428571429, 0.2878444444444444, 0.2878444444444444, 0.3656375, 0.3656375, 0.6375666666666667, 0.6375666666666667, 0.0, 0.0, 0.1359142857142857, 0.1359142857142857, 0.4559333333333334, 0.4559333333333333, 0.31095294117647065, 0.3109529411764706, 0.5640785714285714, 0.5640785714285715, 0.23319999999999996, 0.23320000000000002]"
"Row(start=datetime.datetime(2017, 9, 5, 20, 0), end=datetime.datetime(2017, 9, 16, 20, 0))","[1.0, 0.8715602109632284, 0.8532111697120079, 0.6146788830287992, 0.5045881352432482, 0.0, 0.027523211904654885, 0.05504642380930651, 0.08256963571396139, 0.11009284761861302, 0.13761605952326791, 0.05504712375366158, 0.16513787153921264, 0.3302757430784253, 0.5504589885104134, 0.4036701582224213, 0.5137626558688584, 0.7064223394240158, 0.7155968600496261, 0.7706422339424016, 0.7651378715392133, 0.759633509136025]","[0.3727571428571429, 0.3727571428571429, 0.2878444444444444, 0.2878444444444444, 0.3656375, 0.3656375, 0.6375666666666667, 0.6375666666666667, 0.0, 0.0, 0.1359142857142857, 0.1359142857142857, 0.4559333333333334, 0.4559333333333333, 0.31095294117647065, 0.3109529411764706, 0.5640785714285714, 0.5640785714285715, 0.23319999999999996, 0.23320000000000002, 0.23270000000000002, 0.23270000000000002]"
"Row(start=datetime.datetime(2017, 9, 6, 20, 0), end=datetime.datetime(2017, 9, 17, 20, 0))","[1.0, 0.7204299531571737, 0.591398885944691, 0.0, 0.032258382076672816, 0.06451676415334182, 0.09677514623001462, 0.12903352830668363, 0.16129191038335644, 0.06451758451807674, 0.1935486517305594, 0.3870973034611188, 0.6451614887979196, 0.47311869857338573, 0.6021518166977038, 0.8279572097754662, 0.8387101405284789, 0.9032256741347203, 0.8967743258652805, 0.8903229775958407, 0.883871629326397, 0.8774202810569571]","[0.2878444444444444, 0.2878444444444444, 0.3656375, 0.3656375, 0.6375666666666667, 0.6375666666666667, 0.0, 0.0, 0.1359142857142857, 0.1359142857142857, 0.4559333333333334, 0.4559333333333333, 0.31095294117647065, 0.3109529411764706, 0.5640785714285714, 0.5640785714285715, 0.23319999999999996, 0.23320000000000002, 0.23270000000000002, 0.23270000000000002, 0.71905, 0.71905]"
"Row(start=datetime.datetime(2017, 9, 7, 20, 0), end=datetime.datetime(2017, 9, 18, 20, 0))","[0.6547631482145858, 0.0, 0.035714642531143696, 0.07142928506228316, 0.10714392759342685, 0.14285857012456632, 0.17857321265571002, 0.07143019332337273, 0.21428603866467455, 0.4285720773293491, 0.7142860386646745, 0.5238100644411242, 0.6666681804351479, 0.9166670451087869, 0.9285720773293491, 1.0, 0.992857434798208, 0.9857148695964159, 0.9785723043946196, 0.9714297391928275, 0.9642871739910355, 0.6547631482145858]","[0.3656375, 0.3656375, 0.6375666666666667, 0.6375666666666667, 0.0, 0.0, 0.1359142857142857, 0.1359142857142857, 0.4559333333333334, 0.4559333333333333, 0.31095294117647065, 0.3109529411764706, 0.5640785714285714, 0.5640785714285715, 0.23319999999999996, 0.23320000000000002, 0.23270000000000002, 0.23270000000000002, 0.71905, 0.71905, 0.28708571428571433, 0.28708571428571433]"
"Row(start=datetime.datetime(2017, 9, 8, 20, 0), end=datetime.datetime(2017, 9, 19, 20, 0))","[0.0, 0.03703742077437171, 0.0740748415487478, 0.1111122623231195, 0.1481496830974956, 0.03703836267510943, 0.18518522007039623, 0.40740786091516856, 0.7037039304575843, 0.5061732174293071, 0.654322429576436, 0.9135806073941091, 0.9259265713023566, 1.0, 0.9925928926054207, 0.9851857852108415, 0.9777786778162578, 0.9703715704216787, 0.9629644630270994, 0.6419764656681884, 0.5679006822187029, 0.2592586487680396]","[0.6375666666666667, 0.6375666666666667, 0.0, 0.0, 0.1359142857142857, 0.1359142857142857, 0.4559333333333334, 0.4559333333333333, 0.31095294117647065, 0.3109529411764706, 0.5640785714285714, 0.5640785714285715, 0.23319999999999996, 0.23320000000000002, 0.23270000000000002, 0.23270000000000002, 0.71905, 0.71905, 0.28708571428571433, 0.28708571428571433, 0.3653500000000001, 0.36535]"
"Row(start=datetime.datetime(2017, 9, 9, 20, 0), end=datetime.datetime(2017, 9, 20, 20, 0))","[0.03846101177667449, 0.07692300168238012, 0.1153849915880903, 0.0, 0.1538450252357291, 0.3846150084119097, 0.6923075042059549, 0.4871791736765914, 0.6410266442349075, 0.9102566610587268, 0.9230774873821355, 1.0, 0.9923079932704731, 0.9846159865409463, 0.9769239798114149, 0.969231973081888, 0.9615399663523612, 0.6282058179114989, 0.5512808599710474, 0.23076753785359364, 0.3974358347353183, 0.33333414844086234]","[0.0, 0.0, 0.1359142857142857, 0.1359142857142857, 0.4559333333333334, 0.4559333333333333, 0.31095294117647065, 0.3109529411764706, 0.5640785714285714, 0.5640785714285715, 0.23319999999999996, 0.23320000000000002, 0.23270000000000002, 0.23270000000000002, 0.71905, 0.71905, 0.28708571428571433, 0.28708571428571433, 0.3653500000000001, 0.36535, 0.1970555555555556, 0.1970555555555556]"
"Row(start=datetime.datetime(2017, 9, 10, 20, 0), end=datetime.datetime(2017, 9, 21, 20, 0))","[0.1153849915880903, 0.0, 0.1538450252357291, 0.3846150084119097, 0.6923075042059549, 0.4871791736765914, 0.6410266442349075, 0.9102566610587268, 0.9230774873821355, 1.0, 0.9923079932704731, 0.9846159865409463, 0.9769239798114149, 0.969231973081888, 0.9615399663523612, 0.6282058179114989, 0.5512808599710474, 0.23076753785359364, 0.3974358347353183, 0.33333414844086234, 0.12820337258891193, 0.4871791736765914]","[0.1359142857142857, 0.1359142857142857, 0.4559333333333334, 0.4559333333333333, 0.31095294117647065, 0.3109529411764706, 0.5640785714285714, 0.5640785714285715, 0.23319999999999996, 0.23320000000000002, 0.23270000000000002, 0.23270000000000002, 0.71905, 0.71905, 0.28708571428571433, 0.28708571428571433, 0.3653500000000001, 0.36535, 0.1970555555555556, 0.1970555555555556, 0.409775, 0.409775]"
"Row(start=datetime.datetime(2017, 9, 11, 20, 0), end=datetime.datetime(2017, 9, 22, 20, 0))","[0.029412424687812046, 0.2941186370317181, 0.6470593185158591, 0.4117655308597651, 0.5882372740634362, 0.8970593185158591, 0.9117655308597651, 1.0, 0.9911768335782977, 0.9823536671565953, 0.9735305007348878, 0.9647073343131854, 0.9558841678914831, 0.5735310617195302, 0.485293787656094, 0.117646893828047, 0.3088248493756241, 0.23529659257929517, 0.0, 0.4117655308597651, 0.3088248493756241, 0.6617655308597651]","[0.4559333333333334, 0.4559333333333333, 0.31095294117647065, 0.3109529411764706, 0.5640785714285714, 0.5640785714285715, 0.23319999999999996, 0.23320000000000002, 0.23270000000000002, 0.23270000000000002, 0.71905, 0.71905, 0.28708571428571433, 0.28708571428571433, 0.3653500000000001, 0.36535, 0.1970555555555556, 0.1970555555555556, 0.409775, 0.409775, 0.4189, 0.4189]"
"Row(start=datetime.datetime(2017, 9, 12, 20, 0), end=datetime.datetime(2017, 9, 23, 20, 0))","[0.6470593185158591, 0.4117655308597651, 0.5882372740634362, 0.8970593185158591, 0.9117655308597651, 1.0, 0.9911768335782977, 0.9823536671565953, 0.9735305007348878, 0.9647073343131854, 0.9558841678914831, 0.5735310617195302, 0.485293787656094, 0.117646893828047, 0.3088248493756241, 0.23529659257929517, 0.0, 0.4117655308597651, 0.3088248493756241, 0.6617655308597651, 0.7058830459222016, 0.7500005609846382]","[0.31095294117647065, 0.3109529411764706, 0.5640785714285714, 0.5640785714285715, 0.23319999999999996, 0.23320000000000002, 0.23270000000000002, 0.23270000000000002, 0.71905, 0.71905, 0.28708571428571433, 0.28708571428571433, 0.3653500000000001, 0.36535, 0.1970555555555556, 0.1970555555555556, 0.409775, 0.409775, 0.4189, 0.4189, 0.044966666666666634, 0.044966666666666634]"
"Row(start=datetime.datetime(2017, 9, 13, 20, 0), end=datetime.datetime(2017, 9, 24, 20, 0))","[0.5882372740634362, 0.8970593185158591, 0.9117655308597651, 1.0, 0.9911768335782977, 0.9823536671565953, 0.9735305007348878, 0.9647073343131854, 0.9558841678914831, 0.5735310617195302, 0.485293787656094, 0.117646893828047, 0.3088248493756241, 0.23529659257929517, 0.0, 0.4117655308597651, 0.3088248493756241, 0.6617655308597651, 0.7058830459222016, 0.7500005609846382, 0.79411807604708, 0.8382355911095165]","[0.5640785714285714, 0.5640785714285715, 0.23319999999999996, 0.23320000000000002, 0.23270000000000002, 0.23270000000000002, 0.71905, 0.71905, 0.28708571428571433, 0.28708571428571433, 0.3653500000000001, 0.36535, 0.1970555555555556, 0.1970555555555556, 0.409775, 0.409775, 0.4189, 0.4189, 0.044966666666666634, 0.044966666666666634, -0.07470000000000002, -0.07470000000000002]"
"Row(start=datetime.datetime(2017, 9, 14, 20, 0), end=datetime.datetime(2017, 9, 25, 20, 0))","[0.9117655308597651, 1.0, 0.9911768335782977, 0.9823536671565953, 0.9735305007348878, 0.9647073343131854, 0.9558841678914831, 0.5735310617195302, 0.485293787656094, 0.117646893828047, 0.3088248493756241, 0.23529659257929517, 0.0, 0.4117655308597651, 0.3088248493756241, 0.6617655308597651, 0.7058830459222016, 0.7500005609846382, 0.79411807604708, 0.8382355911095165, 0.8823531061719531, 0.985293787656094]","[0.23319999999999996, 0.23320000000000002, 0.23270000000000002, 0.23270000000000002, 0.71905, 0.71905, 0.28708571428571433, 0.28708571428571433, 0.3653500000000001, 0.36535, 0.1970555555555556, 0.1970555555555556, 0.409775, 0.409775, 0.4189, 0.4189, 0.044966666666666634, 0.044966666666666634, -0.07470000000000002, -0.07470000000000002, 0.22214545454545453, 0.22214545454545453]"
"Row(start=datetime.datetime(2017, 9, 15, 20, 0), end=datetime.datetime(2017, 9, 26, 20, 0))","[0.9108094872336816, 0.9027017274353455, 0.8945939676370047, 0.8864862078386686, 0.8783784480403326, 0.5270275843226608, 0.4459448313546784, 0.108107759798337, 0.283784480403326, 0.21621809708898018, 0.0, 0.3783784480403326, 0.283784480403326, 0.608107759798337, 0.6486481052854047, 0.6891884507724725, 0.7297287962595451, 0.7702691417466129, 0.8108094872336806, 0.9054034548706872, 0.9189172470320176, 1.0]","[0.23270000000000002, 0.23270000000000002, 0.71905, 0.71905, 0.28708571428571433, 0.28708571428571433, 0.3653500000000001, 0.36535, 0.1970555555555556, 0.1970555555555556, 0.409775, 0.409775, 0.4189, 0.4189, 0.044966666666666634, 0.044966666666666634, -0.07470000000000002, -0.07470000000000002, 0.22214545454545453, 0.22214545454545453, 0.3910363636363636, 0.39103636363636374]"
"Row(start=datetime.datetime(2017, 9, 16, 20, 0), end=datetime.datetime(2017, 9, 27, 20, 0))","[0.760919998859975, 0.7540237344096316, 0.747127469959288, 0.4482769204460999, 0.37930989123738573, 0.09195384659231669, 0.2413802175252285, 0.1839098855372689, 0.0, 0.32183955924942614, 0.2413802175252285, 0.5172417573021786, 0.5517243949654805, 0.5862070326287826, 0.6206896702920888, 0.6551723079553908, 0.6896549456186929, 0.7701142873428906, 0.7816087922110095, 0.8505758214197238, 1.0, 0.8045978019472476]","[0.71905, 0.71905, 0.28708571428571433, 0.28708571428571433, 0.3653500000000001, 0.36535, 0.1970555555555556, 0.1970555555555556, 0.409775, 0.409775, 0.4189, 0.4189, 0.044966666666666634, 0.044966666666666634, -0.07470000000000002, -0.07470000000000002, 0.22214545454545453, 0.22214545454545453, 0.3910363636363636, 0.39103636363636374, 0.3961533333333333, 0.39615333333333336]"
"Row(start=datetime.datetime(2017, 9, 17, 20, 0), end=datetime.datetime(2017, 9, 28, 20, 0))","[0.747127469959288, 0.4482769204460999, 0.37930989123738573, 0.09195384659231669, 0.2413802175252285, 0.1839098855372689, 0.0, 0.32183955924942614, 0.2413802175252285, 0.5172417573021786, 0.5517243949654805, 0.5862070326287826, 0.6206896702920888, 0.6551723079553908, 0.6896549456186929, 0.7701142873428906, 0.7816087922110095, 0.8505758214197238, 1.0, 0.8045978019472476, 0.8045978019472476, 0.7931032970791286]","[0.28708571428571433, 0.28708571428571433, 0.3653500000000001, 0.36535, 0.1970555555555556, 0.1970555555555556, 0.409775, 0.409775, 0.4189, 0.4189, 0.044966666666666634, 0.044966666666666634, -0.07470000000000002, -0.07470000000000002, 0.22214545454545453, 0.22214545454545453, 0.3910363636363636, 0.39103636363636374, 0.3961533333333333, 0.39615333333333336, 0.38279166666666664, 0.3827916666666667]"
"Row(start=datetime.datetime(2017, 9, 18, 20, 0), end=datetime.datetime(2017, 9, 29, 20, 0))","[0.37930989123738573, 0.09195384659231669, 0.2413802175252285, 0.1839098855372689, 0.0, 0.32183955924942614, 0.2413802175252285, 0.5172417573021786, 0.5517243949654805, 0.5862070326287826, 0.6206896702920888, 0.6551723079553908, 0.6896549456186929, 0.7701142873428906, 0.7816087922110095, 0.8505758214197238, 1.0, 0.8045978019472476, 0.8045978019472476, 0.7931032970791286, 0.5287362621702976, 0.712643955354931]","[0.3653500000000001, 0.36535, 0.1970555555555556, 0.1970555555555556, 0.409775, 0.409775, 0.4189, 0.4189, 0.044966666666666634, 0.044966666666666634, -0.07470000000000002, -0.07470000000000002, 0.22214545454545453, 0.22214545454545453, 0.3910363636363636, 0.39103636363636374, 0.3961533333333333, 0.39615333333333336, 0.38279166666666664, 0.3827916666666667, 0.41685333333333335, 0.41685333333333335]"
"Row(start=datetime.datetime(2017, 9, 19, 20, 0), end=datetime.datetime(2017, 9, 30, 20, 0))","[0.2413802175252285, 0.1839098855372689, 0.0, 0.32183955924942614, 0.2413802175252285, 0.5172417573021786, 0.5517243949654805, 0.5862070326287826, 0.6206896702920888, 0.6551723079553908, 0.6896549456186929, 0.7701142873428906, 0.7816087922110095, 0.8505758214197238, 1.0, 0.8045978019472476, 0.8045978019472476, 0.7931032970791286, 0.5287362621702976, 0.712643955354931, 0.6505749444786704, 0.5885059336024097]","[0.1970555555555556, 0.1970555555555556, 0.409775, 0.409775, 0.4189, 0.4189, 0.044966666666666634, 0.044966666666666634, -0.07470000000000002, -0.07470000000000002, 0.22214545454545453, 0.22214545454545453, 0.3910363636363636, 0.39103636363636374, 0.3961533333333333, 0.39615333333333336, 0.38279166666666664, 0.3827916666666667, 0.41685333333333335, 0.41685333333333335, 0.13684999999999997, 0.13684999999999997]"
"Row(start=datetime.datetime(2017, 9, 20, 20, 0), end=datetime.datetime(2017, 10, 1, 20, 0))","[0.0, 0.32183955924942614, 0.2413802175252285, 0.5172417573021786, 0.5517243949654805, 0.5862070326287826, 0.6206896702920888, 0.6551723079553908, 0.6896549456186929, 0.7701142873428906, 0.7816087922110095, 0.8505758214197238, 1.0, 0.8045978019472476, 0.8045978019472476, 0.7931032970791286, 0.5287362621702976, 0.712643955354931, 0.6505749444786704, 0.5885059336024097, 0.5264369227261451, 0.4643679118498844]","[0.409775, 0.409775, 0.4189, 0.4189, 0.044966666666666634, 0.044966666666666634, -0.07470000000000002, -0.07470000000000002, 0.22214545454545453, 0.22214545454545453, 0.3910363636363636, 0.39103636363636374, 0.3961533333333333, 0.39615333333333336, 0.38279166666666664, 0.3827916666666667, 0.41685333333333335, 0.41685333333333335, 0.13684999999999997, 0.13684999999999997, 0.5630000000000001, 0.5630000000000001]"
"Row(start=datetime.datetime(2017, 9, 21, 20, 0), end=datetime.datetime(2017, 10, 2, 20, 0))","[0.0, 0.36363610091610554, 0.4090905412825467, 0.4545449816489878, 0.49999942201543435, 0.5454538623818754, 0.5909083027483166, 0.6969684709418259, 0.7121203363870184, 0.8030315290581741, 1.0, 0.7424240672774037, 0.7424240672774037, 0.7272722018322111, 0.37878796636129813, 0.6212120336387018, 0.5393936941883662, 0.4575753547380306, 0.3757570152876897, 0.29393867583735406, 0.21212033638701847, 0.6515157645290871]","[0.4189, 0.4189, 0.044966666666666634, 0.044966666666666634, -0.07470000000000002, -0.07470000000000002, 0.22214545454545453, 0.22214545454545453, 0.3910363636363636, 0.39103636363636374, 0.3961533333333333, 0.39615333333333336, 0.38279166666666664, 0.3827916666666667, 0.41685333333333335, 0.41685333333333335, 0.13684999999999997, 0.13684999999999997, 0.5630000000000001, 0.5630000000000001, 0.22802499999999995, 0.228025]"
"Row(start=datetime.datetime(2017, 9, 22, 20, 0), end=datetime.datetime(2017, 10, 3, 20, 0))","[0.2500003667974897, 0.3076924769834547, 0.3653845871694265, 0.42307669735539144, 0.4807688075413564, 0.6153834867769504, 0.634614679235594, 0.7500018339874556, 1.0, 0.6730770641528812, 0.6730770641528812, 0.6538458716942376, 0.21153944907016836, 0.5192311924586436, 0.4153849539669162, 0.3115387154751889, 0.2076924769834547, 0.10384623849172735, 0.0, 0.5576935773759307, 0.46153761508271285, 0.19230825661152479]","[0.044966666666666634, 0.044966666666666634, -0.07470000000000002, -0.07470000000000002, 0.22214545454545453, 0.22214545454545453, 0.3910363636363636, 0.39103636363636374, 0.3961533333333333, 0.39615333333333336, 0.38279166666666664, 0.3827916666666667, 0.41685333333333335, 0.41685333333333335, 0.13684999999999997, 0.13684999999999997, 0.5630000000000001, 0.5630000000000001, 0.22802499999999995, 0.228025, 0.20253000000000004, 0.20253000000000002]"
"Row(start=datetime.datetime(2017, 9, 23, 20, 0), end=datetime.datetime(2017, 10, 4, 20, 0))","[0.4210517862162223, 0.4736832594932486, 0.5263147327702747, 0.6491212806681746, 0.6666655512575123, 0.7719311747935378, 1.0, 0.7017540924361875, 0.7017540924361875, 0.6842098218468499, 0.280701636974475, 0.56140327394895, 0.46666622050300616, 0.37192916705706236, 0.27719211361111235, 0.18245506016516855, 0.08771800671922475, 0.5964918151276252, 0.5087704621809372, 0.26315736638513737, 0.5438590033596123, 0.0]","[-0.07470000000000002, -0.07470000000000002, 0.22214545454545453, 0.22214545454545453, 0.3910363636363636, 0.39103636363636374, 0.3961533333333333, 0.39615333333333336, 0.38279166666666664, 0.3827916666666667, 0.41685333333333335, 0.41685333333333335, 0.13684999999999997, 0.13684999999999997, 0.5630000000000001, 0.5630000000000001, 0.22802499999999995, 0.228025, 0.20253000000000004, 0.20253000000000002, 0.33731, 0.33730999999999994]"
"Row(start=datetime.datetime(2017, 9, 24, 20, 0), end=datetime.datetime(2017, 10, 5, 20, 0))","[0.5573767416264352, 0.6721302248793056, 0.6885240263151312, 0.7868868349300848, 1.0, 0.7213116291867824, 0.7213116291867824, 0.7049178277509568, 0.3278697751206944, 0.5901643444980864, 0.5016396928233746, 0.4131150411486628, 0.3245903894739452, 0.2360657377992334, 0.1475410861245216, 0.6229519473697376, 0.5409829401906096, 0.3114759736848688, 0.5737705430622608, 0.0655752057433024, 0.2950821722490432, 0.0]","[0.22214545454545453, 0.22214545454545453, 0.3910363636363636, 0.39103636363636374, 0.3961533333333333, 0.39615333333333336, 0.38279166666666664, 0.3827916666666667, 0.41685333333333335, 0.41685333333333335, 0.13684999999999997, 0.13684999999999997, 0.5630000000000001, 0.5630000000000001, 0.22802499999999995, 0.228025, 0.20253000000000004, 0.20253000000000002, 0.33731, 0.33730999999999994, 0.3549833333333334, 0.35498333333333343]"
