window,StockPrice,NewsScore
"Row(start=datetime.datetime(2017, 1, 19, 19, 0), end=datetime.datetime(2017, 1, 30, 19, 0))","[0.8269229358471188, 0.5721142207387302, 0.5269222022521359, 0.48173018376554166, 0.43653816527895084, 0.39134614679235663, 0.34615412830576237, 0.2692311924586436, 0.4855775226497451, 0.7307688075413564, 0.75, 0.6682683490444925, 0.8365385320764406, 1.0, 0.8221142207387302, 0.7548068811209331, 0.742306789421559, 0.7298066977221883, 0.7173066060228142, 0.7048065143234434, 0.6923064226240693, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 1, 20, 19, 0), end=datetime.datetime(2017, 1, 31, 19, 0))","[0.5269222022521359, 0.48173018376554166, 0.43653816527895084, 0.39134614679235663, 0.34615412830576237, 0.2692311924586436, 0.4855775226497451, 0.7307688075413564, 0.75, 0.6682683490444925, 0.8365385320764406, 1.0, 0.8221142207387302, 0.7548068811209331, 0.742306789421559, 0.7298066977221883, 0.7173066060228142, 0.7048065143234434, 0.6923064226240693, 0.0, 0.05769174338847522, 0.2259619264204233]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 1, 21, 19, 0), end=datetime.datetime(2017, 2, 1, 19, 0))","[0.43653816527895084, 0.39134614679235663, 0.34615412830576237, 0.2692311924586436, 0.4855775226497451, 0.7307688075413564, 0.75, 0.6682683490444925, 0.8365385320764406, 1.0, 0.8221142207387302, 0.7548068811209331, 0.742306789421559, 0.7298066977221883, 0.7173066060228142, 0.7048065143234434, 0.6923064226240693, 0.0, 0.05769174338847522, 0.2259619264204233, 0.43749954150313614, 0.2259619264204233]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 1, 22, 19, 0), end=datetime.datetime(2017, 2, 2, 19, 0))","[0.34615412830576237, 0.2692311924586436, 0.4855775226497451, 0.7307688075413564, 0.75, 0.6682683490444925, 0.8365385320764406, 1.0, 0.8221142207387302, 0.7548068811209331, 0.742306789421559, 0.7298066977221883, 0.7173066060228142, 0.7048065143234434, 0.6923064226240693, 0.0, 0.05769174338847522, 0.2259619264204233, 0.43749954150313614, 0.2259619264204233, 0.2259619264204233, 0.27884678868796536]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 1, 23, 19, 0), end=datetime.datetime(2017, 2, 3, 19, 0))","[0.4855775226497451, 0.7307688075413564, 0.75, 0.6682683490444925, 0.8365385320764406, 1.0, 0.8221142207387302, 0.7548068811209331, 0.742306789421559, 0.7298066977221883, 0.7173066060228142, 0.7048065143234434, 0.6923064226240693, 0.0, 0.05769174338847522, 0.2259619264204233, 0.43749954150313614, 0.2259619264204233, 0.2259619264204233, 0.27884678868796536, 0.24519311887906686, 0.8269229358471188]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 1, 24, 19, 0), end=datetime.datetime(2017, 2, 4, 19, 0))","[0.75, 0.6682683490444925, 0.8365385320764406, 1.0, 0.8221142207387302, 0.7548068811209331, 0.742306789421559, 0.7298066977221883, 0.7173066060228142, 0.7048065143234434, 0.6923064226240693, 0.0, 0.05769174338847522, 0.2259619264204233, 0.43749954150313614, 0.2259619264204233, 0.2259619264204233, 0.27884678868796536, 0.24519311887906686, 0.8269229358471188, 0.8153842203719334, 0.8038455048967479]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 1, 25, 19, 0), end=datetime.datetime(2017, 2, 5, 19, 0))","[0.8365385320764406, 1.0, 0.8221142207387302, 0.7548068811209331, 0.742306789421559, 0.7298066977221883, 0.7173066060228142, 0.7048065143234434, 0.6923064226240693, 0.0, 0.05769174338847522, 0.2259619264204233, 0.43749954150313614, 0.2259619264204233, 0.2259619264204233, 0.27884678868796536, 0.24519311887906686, 0.8269229358471188, 0.8153842203719334, 0.8038455048967479, 0.792306789421559, 0.7807680739463735]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 1, 26, 19, 0), end=datetime.datetime(2017, 2, 6, 19, 0))","[0.9941848086442753, 0.9127898724295168, 0.8976734798885738, 0.8825570873476348, 0.8674406948066917, 0.8523243022657528, 0.8372079097248097, 0.0, 0.06976677134898246, 0.27325632973155195, 0.5290693032416033, 0.27325632973155195, 0.27325632973155195, 0.33721012757048313, 0.2965126594631039, 1.0, 0.9860462021610696, 0.9720924043221393, 0.9581386064832048, 0.9441848086442745, 0.9302310108053441, 0.11627943081208637]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 1, 27, 19, 0), end=datetime.datetime(2017, 2, 7, 19, 0))","[0.9335842874869354, 0.9237728917691841, 0.9139614960514302, 0.9041501003336789, 0.894338704615925, 0.3509433093127503, 0.3962258990444549, 0.5283021583976554, 0.6943392804189543, 0.5283021583976554, 0.5283021583976554, 0.5698117987798734, 0.543396834810748, 1.0, 0.9909431941521449, 0.98188638830429, 0.9728295824564323, 0.9637727766085772, 0.9547159707607221, 0.4264152518706401, 0.2792457556119203, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 1, 28, 19, 0), end=datetime.datetime(2017, 2, 8, 19, 0))","[0.9287493398787161, 0.9206242750586816, 0.912499210238645, 0.4624997466803201, 0.49999940395369435, 0.6093750931322353, 0.7468746311963483, 0.6093750931322353, 0.6093750931322353, 0.6437502756714164, 0.6218753762542304, 1.0, 0.9924998301268033, 0.9849996602536066, 0.9774994903804077, 0.9699993205072112, 0.9624991506340145, 0.5249999701976847, 0.40312518998975994, 0.17187472060329423, 0.0, 0.14687534645191516]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 1, 29, 19, 0), end=datetime.datetime(2017, 2, 9, 19, 0))","[0.912499210238645, 0.4624997466803201, 0.49999940395369435, 0.6093750931322353, 0.7468746311963483, 0.6093750931322353, 0.6093750931322353, 0.6437502756714164, 0.6218753762542304, 1.0, 0.9924998301268033, 0.9849996602536066, 0.9774994903804077, 0.9699993205072112, 0.9624991506340145, 0.5249999701976847, 0.40312518998975994, 0.17187472060329423, 0.0, 0.14687534645191516, 0.3281246833504001, 0.3624998658895812]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 1, 30, 19, 0), end=datetime.datetime(2017, 2, 10, 19, 0))","[0.49999940395369435, 0.6093750931322353, 0.7468746311963483, 0.6093750931322353, 0.6093750931322353, 0.6437502756714164, 0.6218753762542304, 1.0, 0.9924998301268033, 0.9849996602536066, 0.9774994903804077, 0.9699993205072112, 0.9624991506340145, 0.5249999701976847, 0.40312518998975994, 0.17187472060329423, 0.0, 0.14687534645191516, 0.3281246833504001, 0.3624998658895812, 0.4468749888241318, 0.5687497690320565]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 1, 31, 19, 0), end=datetime.datetime(2017, 2, 11, 19, 0))","[0.7468746311963483, 0.6093750931322353, 0.6093750931322353, 0.6437502756714164, 0.6218753762542304, 1.0, 0.9924998301268033, 0.9849996602536066, 0.9774994903804077, 0.9699993205072112, 0.9624991506340145, 0.5249999701976847, 0.40312518998975994, 0.17187472060329423, 0.0, 0.14687534645191516, 0.3281246833504001, 0.3624998658895812, 0.4468749888241318, 0.5687497690320565, 0.5474997645617083, 0.5262497600913624]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 1, 19, 0), end=datetime.datetime(2017, 2, 12, 19, 0))","[0.6093750931322353, 0.6437502756714164, 0.6218753762542304, 1.0, 0.9924998301268033, 0.9849996602536066, 0.9774994903804077, 0.9699993205072112, 0.9624991506340145, 0.5249999701976847, 0.40312518998975994, 0.17187472060329423, 0.0, 0.14687534645191516, 0.3281246833504001, 0.3624998658895812, 0.4468749888241318, 0.5687497690320565, 0.5474997645617083, 0.5262497600913624, 0.5049997556210143, 0.48374975115066826]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 2, 19, 0), end=datetime.datetime(2017, 2, 13, 19, 0))","[0.6218753762542304, 1.0, 0.9924998301268033, 0.9849996602536066, 0.9774994903804077, 0.9699993205072112, 0.9624991506340145, 0.5249999701976847, 0.40312518998975994, 0.17187472060329423, 0.0, 0.14687534645191516, 0.3281246833504001, 0.3624998658895812, 0.4468749888241318, 0.5687497690320565, 0.5474997645617083, 0.5262497600913624, 0.5049997556210143, 0.48374975115066826, 0.4624997466803201, 0.5218743033708803]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 3, 19, 0), end=datetime.datetime(2017, 2, 14, 19, 0))","[1.0, 0.9924431524867481, 0.9848863049734939, 0.977329457460242, 0.9697726099469902, 0.5289673149169304, 0.4061715455792632, 0.1731735516582761, 0.0, 0.14798526104850832, 0.3306042715478132, 0.36523922209968307, 0.45025195497216186, 0.5730477243098291, 0.5516371367960425, 0.5302265492822582, 0.5088159617684718, 0.48740537425468744, 0.4659947867409009, 0.5258180279025386, 0.6580604571823079, 0.7399239030403949]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 4, 19, 0), end=datetime.datetime(2017, 2, 15, 19, 0))","[1.0, 0.9923271879453586, 0.9846543758907171, 0.5370846484977435, 0.41240450144161, 0.17583100788769387, 0.0, 0.15025618723827316, 0.33567760042790995, 0.3708440459119925, 0.4571613522276355, 0.5818414992837689, 0.5601023529420369, 0.5383632066003071, 0.5166240602585751, 0.4948849139168453, 0.4731457675751133, 0.5338870337086166, 0.6681588055994119, 0.7512784971259279, 0.8663682388801185, 0.20460344332624153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 5, 19, 0), end=datetime.datetime(2017, 2, 16, 19, 0))","[1.0, 0.5454549958323167, 0.41883173582461297, 0.17857129587083526, 0.0, 0.15259789720870495, 0.3409090627604802, 0.37662356964242144, 0.46428611238749423, 0.5909093723951979, 0.5688314261898944, 0.546753479984593, 0.5246755337792894, 0.5025975875739881, 0.4805196413686845, 0.5422075469127561, 0.6785719151402707, 0.7629870089657829, 0.8798703992925466, 0.2077921434525262, 0.27597370829684803, 0.16883142618989525]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 6, 19, 0), end=datetime.datetime(2017, 2, 17, 19, 0))","[0.4760152587942174, 0.2029518165566363, 0.0, 0.1734322433524303, 0.3874537239059135, 0.42804436874480933, 0.5276755676299602, 0.6715868301403415, 0.646494559479736, 0.6214022888191332, 0.5963100181585277, 0.5712177474979248, 0.5461254768373193, 0.6162356948804212, 0.7712180290254923, 0.8671584014864656, 1.0, 0.23616221618501992, 0.313652679438634, 0.1918821525597894, 0.10701144409566307, 0.2140214805534832]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 7, 19, 0), end=datetime.datetime(2017, 2, 18, 19, 0))","[0.0, 0.1734322433524303, 0.3874537239059135, 0.42804436874480933, 0.5276755676299602, 0.6715868301403415, 0.646494559479736, 0.6214022888191332, 0.5963100181585277, 0.5712177474979248, 0.5461254768373193, 0.6162356948804212, 0.7712180290254923, 0.8671584014864656, 1.0, 0.23616221618501992, 0.313652679438634, 0.1918821525597894, 0.10701144409566307, 0.2140214805534832, 0.23458043343180057, 0.25513938631011795]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 8, 19, 0), end=datetime.datetime(2017, 2, 19, 19, 0))","[0.3140491308158414, 0.3595039628744554, 0.47107448438495053, 0.6322313789037624, 0.6041321714786523, 0.5760329640535451, 0.547933756628435, 0.5198345492033278, 0.49173534177821776, 0.5702472304015839, 0.7438019004142575, 0.8512393046526732, 1.0, 0.14462757807524732, 0.23140412492039572, 0.09504120506693065, 0.0, 0.11983360340990057, 0.14285624210149853, 0.16587888079309648, 0.18890151948469444, 0.21192415817629534]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 9, 19, 0), end=datetime.datetime(2017, 2, 20, 19, 0))","[0.47107448438495053, 0.6322313789037624, 0.6041321714786523, 0.5760329640535451, 0.547933756628435, 0.5198345492033278, 0.49173534177821776, 0.5702472304015839, 0.7438019004142575, 0.8512393046526732, 1.0, 0.14462757807524732, 0.23140412492039572, 0.09504120506693065, 0.0, 0.11983360340990057, 0.14285624210149853, 0.16587888079309648, 0.18890151948469444, 0.21192415817629534, 0.23494679686789333, 0.25796943555949126]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 10, 19, 0), end=datetime.datetime(2017, 2, 21, 19, 0))","[0.6041321714786523, 0.5760329640535451, 0.547933756628435, 0.5198345492033278, 0.49173534177821776, 0.5702472304015839, 0.7438019004142575, 0.8512393046526732, 1.0, 0.14462757807524732, 0.23140412492039572, 0.09504120506693065, 0.0, 0.11983360340990057, 0.14285624210149853, 0.16587888079309648, 0.18890151948469444, 0.21192415817629534, 0.23494679686789333, 0.25796943555949126, 0.28099207425108924, 0.48760380082851507]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 11, 19, 0), end=datetime.datetime(2017, 2, 22, 19, 0))","[0.5692916980803363, 0.5425200421719147, 0.5157483862634904, 0.5905509682419058, 0.7559060203110028, 0.8582675273261384, 1.0, 0.1850397839740721, 0.2677165590842327, 0.13779612703237687, 0.04724515879047107, 0.16141720457883654, 0.18335213504967432, 0.2052870655205121, 0.22722199599134987, 0.24915692646219045, 0.27109185693302823, 0.293026787403866, 0.3149617178747038, 0.5118120406220057, 0.29133913847946824, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 12, 19, 0), end=datetime.datetime(2017, 2, 23, 19, 0))","[0.5157483862634904, 0.5905509682419058, 0.7559060203110028, 0.8582675273261384, 1.0, 0.1850397839740721, 0.2677165590842327, 0.13779612703237687, 0.04724515879047107, 0.16141720457883654, 0.18335213504967432, 0.2052870655205121, 0.22722199599134987, 0.24915692646219045, 0.27109185693302823, 0.293026787403866, 0.3149617178747038, 0.5118120406220057, 0.29133913847946824, 0.0, 0.4291337636630692, 0.09055247009068162]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 13, 19, 0), end=datetime.datetime(2017, 2, 24, 19, 0))","[0.8223497675110014, 0.896847899510538, 1.0, 0.40687651522272816, 0.4670482094958694, 0.37249284607195243, 0.30659035810082613, 0.3896841341287729, 0.4056482537794879, 0.4216123734302029, 0.4375764930809179, 0.453540612731635, 0.46950473238234997, 0.485468852033065, 0.50143297168378, 0.6446995350220028, 0.4842405905898247, 0.27220559591291554, 0.5845267477117267, 0.3381091769211767, 0.19770746391337898, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 14, 19, 0), end=datetime.datetime(2017, 2, 25, 19, 0))","[1.0, 0.40687651522272816, 0.4670482094958694, 0.37249284607195243, 0.30659035810082613, 0.3896841341287729, 0.4056482537794879, 0.4216123734302029, 0.4375764930809179, 0.453540612731635, 0.46950473238234997, 0.485468852033065, 0.50143297168378, 0.6446995350220028, 0.4842405905898247, 0.27220559591291554, 0.5845267477117267, 0.3381091769211767, 0.19770746391337898, 0.0, 0.014899626399907717, 0.029799252799815434]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 15, 19, 0), end=datetime.datetime(2017, 2, 26, 19, 0))","[0.7244432237413194, 0.5777774386935763, 0.475555419921875, 0.6044430202907987, 0.6292051285032237, 0.6539672367156489, 0.678729344928074, 0.7034914531405023, 0.7282535613529275, 0.7530156695653526, 0.7777777777777778, 1.0, 0.7511105007595487, 0.4222208658854167, 0.9066653781467013, 0.524444580078125, 0.3066660563151042, 0.0, 0.02311096191406313, 0.04622192382812626, 0.06933288574218624, 0.09244384765624937]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 16, 19, 0), end=datetime.datetime(2017, 2, 27, 19, 0))","[0.475555419921875, 0.6044430202907987, 0.6292051285032237, 0.6539672367156489, 0.678729344928074, 0.7034914531405023, 0.7282535613529275, 0.7530156695653526, 0.7777777777777778, 1.0, 0.7511105007595487, 0.4222208658854167, 0.9066653781467013, 0.524444580078125, 0.3066660563151042, 0.0, 0.02311096191406313, 0.04622192382812626, 0.06933288574218624, 0.09244384765624937, 0.1155548095703125, 0.1111111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 17, 19, 0), end=datetime.datetime(2017, 2, 28, 19, 0))","[0.6292051285032237, 0.6539672367156489, 0.678729344928074, 0.7034914531405023, 0.7282535613529275, 0.7530156695653526, 0.7777777777777778, 1.0, 0.7511105007595487, 0.4222208658854167, 0.9066653781467013, 0.524444580078125, 0.3066660563151042, 0.0, 0.02311096191406313, 0.04622192382812626, 0.06933288574218624, 0.09244384765624937, 0.1155548095703125, 0.1111111111111111, 0.06222195095486111, 0.24444410536024305]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 18, 19, 0), end=datetime.datetime(2017, 3, 1, 19, 0))","[0.678729344928074, 0.7034914531405023, 0.7282535613529275, 0.7530156695653526, 0.7777777777777778, 1.0, 0.7511105007595487, 0.4222208658854167, 0.9066653781467013, 0.524444580078125, 0.3066660563151042, 0.0, 0.02311096191406313, 0.04622192382812626, 0.06933288574218624, 0.09244384765624937, 0.1155548095703125, 0.1111111111111111, 0.06222195095486111, 0.24444410536024305, 0.5066663953993056, 0.8088887532552084]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 19, 19, 0), end=datetime.datetime(2017, 3, 2, 19, 0))","[0.7282535613529275, 0.7530156695653526, 0.7777777777777778, 1.0, 0.7511105007595487, 0.4222208658854167, 0.9066653781467013, 0.524444580078125, 0.3066660563151042, 0.0, 0.02311096191406313, 0.04622192382812626, 0.06933288574218624, 0.09244384765624937, 0.1155548095703125, 0.1111111111111111, 0.06222195095486111, 0.24444410536024305, 0.5066663953993056, 0.8088887532552084, 0.524444580078125, 0.2933332655164931]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 20, 19, 0), end=datetime.datetime(2017, 3, 3, 19, 0))","[0.7777777777777778, 1.0, 0.7511105007595487, 0.4222208658854167, 0.9066653781467013, 0.524444580078125, 0.3066660563151042, 0.0, 0.02311096191406313, 0.04622192382812626, 0.06933288574218624, 0.09244384765624937, 0.1155548095703125, 0.1111111111111111, 0.06222195095486111, 0.24444410536024305, 0.5066663953993056, 0.8088887532552084, 0.524444580078125, 0.2933332655164931, 0.3955552842881944, 0.2399987114800347]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 21, 19, 0), end=datetime.datetime(2017, 3, 4, 19, 0))","[0.8284318767028254, 0.4656854403644163, 1.0, 0.5784323441908997, 0.3382351016225576, 0.0, 0.025490067748372435, 0.05098013549674487, 0.07647020324511382, 0.10196027099348626, 0.12745033874185868, 0.12254919377006693, 0.06862724931886988, 0.2696078523036877, 0.5588240243991376, 0.8921579810499034, 0.5784323441908997, 0.3235297967548848, 0.43627483062907063, 0.26470483737959843, 0.26470483737959843, 0.26470483737959843]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 22, 19, 0), end=datetime.datetime(2017, 3, 5, 19, 0))","[1.0, 0.5784323441908997, 0.3382351016225576, 0.0, 0.025490067748372435, 0.05098013549674487, 0.07647020324511382, 0.10196027099348626, 0.12745033874185868, 0.12254919377006693, 0.06862724931886988, 0.2696078523036877, 0.5588240243991376, 0.8921579810499034, 0.5784323441908997, 0.3235297967548848, 0.43627483062907063, 0.26470483737959843, 0.26470483737959843, 0.26470483737959843, 0.26470483737959843, 0.26470483737959843]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 23, 19, 0), end=datetime.datetime(2017, 3, 6, 19, 0))","[0.37912018813587034, 0.0, 0.028571248915327065, 0.05714249783065413, 0.08571374674597729, 0.11428499566130434, 0.1428562445766314, 0.137362660395471, 0.07692275446340614, 0.30219743367246416, 0.6263733960452901, 1.0, 0.6483519247456518, 0.362637339604529, 0.4890107356498191, 0.2967017535034437, 0.2967017535034437, 0.2967017535034437, 0.2967017535034437, 0.2967017535034437, 0.2967017535034437, 0.6208777158762696]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2017, 2, 24, 19, 0), end=datetime.datetime(2017, 3, 7, 19, 0))","[0.0, 0.02941157432639823, 0.058823148652792444, 0.08823472297919067, 0.1176462973055889, 0.11199113816496595, 0.04977359944729967, 0.2816739616277704, 0.6153844494127564, 1.0, 0.6380094012435737, 0.3438915003454367, 0.4739817369213922, 0.2760166448529847, 0.2760166448529847, 0.2760166448529847, 0.2760166448529847, 0.2760166448529847, 0.2760166448529847, 0.6097271326379707, 0.7963797487909695, 0.39479656314769435]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
