Date,Type,ticker,Price
2009-01-02,Open,COG,6.579999923706055
2009-01-02,Closed,COG,6.869999885559082
2009-01-05,Open,COG,6.847499847412109
2009-01-05,Closed,COG,7.332499980926514
2009-01-06,Open,COG,7.652500152587891
2009-01-06,Closed,COG,7.400000095367432
2009-01-07,Open,COG,7.25
2009-01-07,Closed,COG,6.869999885559082
2009-01-08,Open,COG,6.840000152587891
2009-01-08,Closed,COG,6.957499980926514
2009-01-09,Open,COG,6.952499866485596
2009-01-09,Closed,COG,6.605000019073486
2009-01-12,Open,COG,6.369999885559082
2009-01-12,Closed,COG,6.394999980926514
2009-01-13,Open,COG,6.372499942779541
2009-01-13,Closed,COG,6.510000228881836
2009-01-14,Open,COG,6.494999885559082
2009-01-14,Closed,COG,6.122499942779541
2009-01-15,Open,COG,6.059999942779541
2009-01-15,Closed,COG,6.242499828338623
2009-01-16,Open,COG,6.329999923706055
2009-01-16,Closed,COG,6.262499809265137
2009-01-20,Open,COG,6.21750020980835
2009-01-20,Closed,COG,5.722499847412109
2009-01-21,Open,COG,5.792500019073486
2009-01-21,Closed,COG,6.332499980926514
2009-01-22,Open,COG,6.077499866485596
2009-01-22,Closed,COG,6.239999771118164
2009-01-23,Open,COG,6.034999847412109
2009-01-23,Closed,COG,6.662499904632568
2009-01-26,Open,COG,6.737500190734863
2009-01-26,Closed,COG,6.922500133514404
2009-01-27,Open,COG,6.792500019073486
2009-01-27,Closed,COG,6.925000190734863
2009-01-28,Open,COG,7.014999866485596
2009-01-28,Closed,COG,7.222499847412109
2009-01-29,Open,COG,7.037499904632568
2009-01-29,Closed,COG,7.137499809265137
2009-01-30,Open,COG,7.289999961853027
2009-01-30,Closed,COG,6.872499942779541
2009-02-02,Open,COG,6.744999885559082
2009-02-02,Closed,COG,6.619999885559082
2009-02-03,Open,COG,6.690000057220459
2009-02-03,Closed,COG,6.732500076293945
2009-02-04,Open,COG,6.800000190734863
2009-02-04,Closed,COG,6.852499961853027
2009-02-05,Open,COG,6.737500190734863
2009-02-05,Closed,COG,7.15500020980835
2009-02-06,Open,COG,7.047500133514404
2009-02-06,Closed,COG,7.412499904632568
2009-02-09,Open,COG,7.457499980926514
2009-02-09,Closed,COG,7.690000057220459
2009-02-10,Open,COG,7.742499828338623
2009-02-10,Closed,COG,7.402500152587891
2009-02-11,Open,COG,7.510000228881836
2009-02-11,Closed,COG,7.099999904632568
2009-02-12,Open,COG,6.90749979019165
2009-02-12,Closed,COG,7.130000114440918
2009-02-13,Open,COG,6.769999980926514
2009-02-13,Closed,COG,6.494999885559082
2009-02-17,Open,COG,6.179999828338623
2009-02-17,Closed,COG,5.957499980926514
2009-02-18,Open,COG,6.017499923706055
2009-02-18,Closed,COG,5.577499866485596
2009-02-19,Open,COG,5.65500020980835
2009-02-19,Closed,COG,5.552499771118164
2009-02-20,Open,COG,5.425000190734863
2009-02-20,Closed,COG,5.360000133514404
2009-02-23,Open,COG,5.507500171661377
2009-02-23,Closed,COG,5.0625
2009-02-24,Open,COG,5.097499847412109
2009-02-24,Closed,COG,5.242499828338623
2009-02-25,Open,COG,5.162499904632568
2009-02-25,Closed,COG,5.170000076293945
2009-02-26,Open,COG,5.289999961853027
2009-02-26,Closed,COG,5.125
2009-02-27,Open,COG,4.977499961853027
2009-02-27,Closed,COG,5.09250020980835
2009-03-02,Open,COG,4.945000171661377
2009-03-02,Closed,COG,4.534999847412109
2009-03-03,Open,COG,4.605000019073486
2009-03-03,Closed,COG,4.892499923706055
2009-03-04,Open,COG,4.769999980926514
2009-03-04,Closed,COG,5.190000057220459
2009-03-05,Open,COG,5.047500133514404
2009-03-05,Closed,COG,5.082499980926514
2009-03-06,Open,COG,5.264999866485596
2009-03-06,Closed,COG,5.159999847412109
2009-03-09,Open,COG,5.019999980926514
2009-03-09,Closed,COG,5.204999923706055
2009-03-10,Open,COG,5.349999904632568
2009-03-10,Closed,COG,5.492499828338623
2009-03-11,Open,COG,5.537499904632568
2009-03-11,Closed,COG,5.40500020980835
2009-03-12,Open,COG,5.402500152587891
2009-03-12,Closed,COG,5.78249979019165
2009-03-13,Open,COG,5.789999961853027
2009-03-13,Closed,COG,5.642499923706055
2009-03-16,Open,COG,5.692500114440918
2009-03-16,Closed,COG,5.722499847412109
2009-03-17,Open,COG,5.769999980926514
2009-03-17,Closed,COG,6.102499961853027
2009-03-18,Open,COG,6.022500038146973
2009-03-18,Closed,COG,6.119999885559082
2009-03-19,Open,COG,6.302499771118164
2009-03-19,Closed,COG,6.605000019073486
2009-03-20,Open,COG,6.675000190734863
2009-03-20,Closed,COG,6.284999847412109
2009-03-23,Open,COG,6.4375
2009-03-23,Closed,COG,6.877500057220459
2009-03-24,Open,COG,6.762499809265137
2009-03-24,Closed,COG,6.954999923706055
2009-03-25,Open,COG,6.949999809265137
2009-03-25,Closed,COG,6.8125
2009-03-26,Open,COG,7.019999980926514
2009-03-26,Closed,COG,6.635000228881836
2009-03-27,Open,COG,6.489999771118164
2009-03-27,Closed,COG,6.300000190734863
2009-03-30,Open,COG,6.052499771118164
2009-03-30,Closed,COG,5.987500190734863
2009-03-31,Open,COG,6.042500019073486
2009-03-31,Closed,COG,5.892499923706055
2009-04-01,Open,COG,5.664999961853027
2009-04-01,Closed,COG,6.09499979019165
2009-04-02,Open,COG,6.295000076293945
2009-04-02,Closed,COG,6.40749979019165
2009-04-03,Open,COG,6.380000114440918
2009-04-03,Closed,COG,6.804999828338623
2009-04-06,Open,COG,6.699999809265137
2009-04-06,Closed,COG,6.809999942779541
2009-04-07,Open,COG,6.637499809265137
2009-04-07,Closed,COG,6.559999942779541
2009-04-08,Open,COG,6.612500190734863
2009-04-08,Closed,COG,6.755000114440918
2009-04-09,Open,COG,6.945000171661377
2009-04-09,Closed,COG,7.135000228881836
2009-04-13,Open,COG,6.980000019073486
2009-04-13,Closed,COG,6.992499828338623
2009-04-14,Open,COG,6.934999942779541
2009-04-14,Closed,COG,6.980000019073486
2009-04-15,Open,COG,6.934999942779541
2009-04-15,Closed,COG,6.894999980926514
2009-04-16,Open,COG,6.957499980926514
2009-04-16,Closed,COG,7.070000171661377
2009-04-17,Open,COG,7.175000190734863
2009-04-17,Closed,COG,7.28249979019165
2009-04-20,Open,COG,7.0625
2009-04-20,Closed,COG,6.59250020980835
2009-04-21,Open,COG,6.502500057220459
2009-04-21,Closed,COG,6.762499809265137
2009-04-22,Open,COG,6.619999885559082
2009-04-22,Closed,COG,6.65749979019165
2009-04-23,Open,COG,6.787499904632568
2009-04-23,Closed,COG,6.9375
2009-04-24,Open,COG,7.027500152587891
2009-04-24,Closed,COG,7.097499847412109
2009-04-27,Open,COG,6.945000171661377
2009-04-27,Closed,COG,7.03249979019165
2009-04-28,Open,COG,6.920000076293945
2009-04-28,Closed,COG,7.199999809265137
2009-04-29,Open,COG,7.644999980926514
2009-04-29,Closed,COG,7.804999828338623
2009-04-30,Open,COG,7.869999885559082
2009-04-30,Closed,COG,7.547500133514404
2009-05-01,Open,COG,7.5625
2009-05-01,Closed,COG,8.0024995803833
2009-05-04,Open,COG,8.217499732971191
2009-05-04,Closed,COG,8.545000076293945
2009-05-05,Open,COG,8.452500343322754
2009-05-05,Closed,COG,8.3125
2009-05-06,Open,COG,8.385000228881836
2009-05-06,Closed,COG,8.557499885559082
2009-05-07,Open,COG,8.727499961853027
2009-05-07,Closed,COG,8.130000114440918
2009-05-08,Open,COG,8.255000114440918
2009-05-08,Closed,COG,8.642499923706055
2009-05-11,Open,COG,8.517499923706055
2009-05-11,Closed,COG,8.27750015258789
2009-05-12,Open,COG,8.380000114440918
2009-05-12,Closed,COG,8.107500076293945
2009-05-13,Open,COG,7.9375
2009-05-13,Closed,COG,7.704999923706055
2009-05-14,Open,COG,7.677499771118164
2009-05-14,Closed,COG,7.867499828338623
2009-05-15,Open,COG,7.835000038146973
2009-05-15,Closed,COG,7.704999923706055
2009-05-18,Open,COG,7.855000019073486
2009-05-18,Closed,COG,8.202500343322754
2009-05-19,Open,COG,8.194999694824219
2009-05-19,Closed,COG,8.125
2009-05-20,Open,COG,8.255000114440918
2009-05-20,Closed,COG,7.982500076293945
2009-05-21,Open,COG,7.864999771118164
2009-05-21,Closed,COG,7.534999847412109
2009-05-22,Open,COG,7.59499979019165
2009-05-22,Closed,COG,7.465000152587891
2009-05-26,Open,COG,7.369999885559082
2009-05-26,Closed,COG,7.84499979019165
2009-05-27,Open,COG,7.912499904632568
2009-05-27,Closed,COG,7.952499866485596
2009-05-28,Open,COG,8.057499885559082
2009-05-28,Closed,COG,8.552499771118164
2009-05-29,Open,COG,8.6875
2009-05-29,Closed,COG,8.782500267028809
2009-06-01,Open,COG,8.992500305175781
2009-06-01,Closed,COG,9.225000381469727
2009-06-02,Open,COG,9.170000076293945
2009-06-02,Closed,COG,9.117500305175781
2009-06-03,Open,COG,8.864999771118164
2009-06-03,Closed,COG,8.487500190734863
2009-06-04,Open,COG,8.545000076293945
2009-06-04,Closed,COG,8.96500015258789
2009-06-05,Open,COG,9.03499984741211
2009-06-05,Closed,COG,8.897500038146973
2009-06-08,Open,COG,8.727499961853027
2009-06-08,Closed,COG,8.770000457763672
2009-06-09,Open,COG,8.857500076293945
2009-06-09,Closed,COG,9.007499694824219
2009-06-10,Open,COG,9.15999984741211
2009-06-10,Closed,COG,9.170000076293945
2009-06-11,Open,COG,9.1274995803833
2009-06-11,Closed,COG,9.050000190734863
2009-06-12,Open,COG,8.78499984741211
2009-06-12,Closed,COG,8.897500038146973
2009-06-15,Open,COG,8.71500015258789
2009-06-15,Closed,COG,8.664999961853027
2009-06-16,Open,COG,8.742500305175781
2009-06-16,Closed,COG,8.192500114440918
2009-06-17,Open,COG,8.087499618530273
2009-06-17,Closed,COG,8.132499694824219
2009-06-18,Open,COG,8.102499961853027
2009-06-18,Closed,COG,8.0024995803833
2009-06-19,Open,COG,8.037500381469727
2009-06-19,Closed,COG,7.954999923706055
2009-06-22,Open,COG,7.800000190734863
2009-06-22,Closed,COG,7.385000228881836
2009-06-23,Open,COG,7.46999979019165
2009-06-23,Closed,COG,7.327499866485596
2009-06-24,Open,COG,7.360000133514404
2009-06-24,Closed,COG,7.414999961853027
2009-06-25,Open,COG,7.292500019073486
2009-06-25,Closed,COG,7.6875
2009-06-26,Open,COG,7.630000114440918
2009-06-26,Closed,COG,7.664999961853027
2009-06-29,Open,COG,7.747499942779541
2009-06-29,Closed,COG,7.644999980926514
2009-06-30,Open,COG,7.684999942779541
2009-06-30,Closed,COG,7.659999847412109
2009-07-01,Open,COG,7.942500114440918
2009-07-01,Closed,COG,7.877500057220459
2009-07-02,Open,COG,7.739999771118164
2009-07-02,Closed,COG,7.590000152587891
2009-07-06,Open,COG,7.445000171661377
2009-07-06,Closed,COG,7.207499980926514
2009-07-07,Open,COG,7.164999961853027
2009-07-07,Closed,COG,7.019999980926514
2009-07-08,Open,COG,7.005000114440918
2009-07-08,Closed,COG,6.994999885559082
2009-07-09,Open,COG,7.065000057220459
2009-07-09,Closed,COG,7.367499828338623
2009-07-10,Open,COG,7.212500095367432
2009-07-10,Closed,COG,7.369999885559082
2009-07-13,Open,COG,7.335000038146973
2009-07-13,Closed,COG,7.554999828338623
2009-07-14,Open,COG,7.662499904632568
