Date,Type,ticker,Price
2016-03-31,Open,COG,22.739999771118164
2016-03-31,Closed,COG,22.709999084472656
2016-04-01,Open,COG,22.260000228881836
2016-04-01,Closed,COG,22.510000228881836
2016-04-04,Open,COG,22.610000610351562
2016-04-04,Closed,COG,22.700000762939453
2016-04-05,Open,COG,22.420000076293945
2016-04-05,Closed,COG,22.31999969482422
2016-04-06,Open,COG,22.350000381469727
2016-04-06,Closed,COG,22.350000381469727
2016-04-07,Open,COG,22.299999237060547
2016-04-07,Closed,COG,23.270000457763672
2016-04-08,Open,COG,23.709999084472656
2016-04-08,Closed,COG,23.479999542236328
2016-04-11,Open,COG,23.489999771118164
2016-04-11,Closed,COG,22.90999984741211
2016-04-12,Open,COG,23.1299991607666
2016-04-12,Closed,COG,23.790000915527344
2016-04-13,Open,COG,23.780000686645508
2016-04-13,Closed,COG,23.200000762939453
2016-04-14,Open,COG,23.139999389648438
2016-04-14,Closed,COG,22.809999465942383
2016-04-15,Open,COG,22.600000381469727
2016-04-15,Closed,COG,23.030000686645508
2016-04-18,Open,COG,22.389999389648438
2016-04-18,Closed,COG,23.40999984741211
2016-04-19,Open,COG,23.700000762939453
2016-04-19,Closed,COG,23.479999542236328
2016-04-20,Open,COG,23.399999618530273
2016-04-20,Closed,COG,23.520000457763672
2016-04-21,Open,COG,23.459999084472656
2016-04-21,Closed,COG,22.829999923706055
2016-04-22,Open,COG,23.0
2016-04-22,Closed,COG,23.260000228881836
2016-04-25,Open,COG,22.8799991607666
2016-04-25,Closed,COG,22.290000915527344
2016-04-26,Open,COG,22.40999984741211
2016-04-26,Closed,COG,22.809999465942383
2016-04-27,Open,COG,23.079999923706055
2016-04-27,Closed,COG,24.06999969482422
2016-04-28,Open,COG,23.790000915527344
2016-04-28,Closed,COG,23.579999923706055
2016-04-29,Open,COG,23.709999084472656
2016-04-29,Closed,COG,23.399999618530273
2016-05-02,Open,COG,23.329999923706055
2016-05-02,Closed,COG,24.239999771118164
2016-05-03,Open,COG,24.030000686645508
2016-05-03,Closed,COG,23.8799991607666
2016-05-04,Open,COG,24.290000915527344
2016-05-04,Closed,COG,23.84000015258789
2016-05-05,Open,COG,24.3700008392334
2016-05-05,Closed,COG,24.190000534057617
2016-05-06,Open,COG,23.790000915527344
2016-05-06,Closed,COG,23.809999465942383
2016-05-09,Open,COG,23.649999618530273
2016-05-09,Closed,COG,24.010000228881836
2016-05-10,Open,COG,24.139999389648438
2016-05-10,Closed,COG,24.6200008392334
2016-05-11,Open,COG,24.3700008392334
2016-05-11,Closed,COG,24.489999771118164
2016-05-12,Open,COG,24.799999237060547
2016-05-12,Closed,COG,24.399999618530273
2016-05-13,Open,COG,24.190000534057617
2016-05-13,Closed,COG,23.809999465942383
2016-05-16,Open,COG,24.110000610351562
2016-05-16,Closed,COG,23.770000457763672
2016-05-17,Open,COG,23.90999984741211
2016-05-17,Closed,COG,23.8700008392334
2016-05-18,Open,COG,23.780000686645508
2016-05-18,Closed,COG,23.170000076293945
2016-05-19,Open,COG,22.809999465942383
2016-05-19,Closed,COG,23.190000534057617
2016-05-20,Open,COG,23.3799991607666
2016-05-20,Closed,COG,23.170000076293945
2016-05-23,Open,COG,22.889999389648438
2016-05-23,Closed,COG,23.34000015258789
2016-05-24,Open,COG,23.43000030517578
2016-05-24,Closed,COG,23.299999237060547
2016-05-25,Open,COG,23.56999969482422
2016-05-25,Closed,COG,23.989999771118164
2016-05-26,Open,COG,24.229999542236328
2016-05-26,Closed,COG,23.690000534057617
2016-05-27,Open,COG,23.690000534057617
2016-05-27,Closed,COG,23.610000610351562
2016-05-31,Open,COG,24.020000457763672
2016-05-31,Closed,COG,23.969999313354492
2016-06-01,Open,COG,23.969999313354492
