Date,Type,ticker,Price
2016-03-31,Open,BTC-USD,415.2569885253906
2016-03-31,Closed,BTC-USD,416.72900390625
2016-04-01,Open,BTC-USD,416.760009765625
2016-04-01,Closed,BTC-USD,417.9599914550781
2016-04-02,Open,BTC-USD,418.4219970703125
2016-04-02,Closed,BTC-USD,420.87298583984375
2016-04-03,Open,BTC-USD,421.1730041503906
2016-04-03,Closed,BTC-USD,420.90399169921875
2016-04-04,Open,BTC-USD,421.29901123046875
2016-04-04,Closed,BTC-USD,421.4440002441406
2016-04-05,Open,BTC-USD,421.0169982910156
2016-04-05,Closed,BTC-USD,424.0299987792969
2016-04-06,Open,BTC-USD,424.28399658203125
2016-04-06,Closed,BTC-USD,423.4129943847656
2016-04-07,Open,BTC-USD,423.6199951171875
2016-04-07,Closed,BTC-USD,422.7449951171875
2016-04-08,Open,BTC-USD,422.9070129394531
2016-04-08,Closed,BTC-USD,420.3489990234375
2016-04-09,Open,BTC-USD,420.8110046386719
2016-04-09,Closed,BTC-USD,419.4110107421875
2016-04-10,Open,BTC-USD,419.5920104980469
2016-04-10,Closed,BTC-USD,421.5639953613281
2016-04-11,Open,BTC-USD,421.87200927734375
2016-04-11,Closed,BTC-USD,422.4830017089844
2016-04-12,Open,BTC-USD,422.8429870605469
2016-04-12,Closed,BTC-USD,425.19000244140625
2016-04-13,Open,BTC-USD,425.6319885253906
2016-04-13,Closed,BTC-USD,423.7340087890625
2016-04-14,Open,BTC-USD,423.93499755859375
2016-04-14,Closed,BTC-USD,424.2820129394531
2016-04-15,Open,BTC-USD,424.427001953125
2016-04-15,Closed,BTC-USD,429.7130126953125
2016-04-16,Open,BTC-USD,429.57501220703125
2016-04-16,Closed,BTC-USD,430.5719909667969
2016-04-17,Open,BTC-USD,430.635986328125
2016-04-17,Closed,BTC-USD,427.39898681640625
2016-04-18,Open,BTC-USD,427.6109924316406
2016-04-18,Closed,BTC-USD,428.59100341796875
2016-04-19,Open,BTC-USD,428.7030029296875
2016-04-19,Closed,BTC-USD,435.5090026855469
2016-04-20,Open,BTC-USD,435.3240051269531
2016-04-20,Closed,BTC-USD,441.3890075683594
2016-04-21,Open,BTC-USD,441.4159851074219
2016-04-21,Closed,BTC-USD,449.42498779296875
2016-04-22,Open,BTC-USD,449.68798828125
2016-04-22,Closed,BTC-USD,445.73699951171875
2016-04-23,Open,BTC-USD,445.8609924316406
2016-04-23,Closed,BTC-USD,450.2820129394531
2016-04-24,Open,BTC-USD,450.55999755859375
2016-04-24,Closed,BTC-USD,458.55499267578125
2016-04-25,Open,BTC-USD,459.1210021972656
2016-04-25,Closed,BTC-USD,461.4259948730469
2016-04-26,Open,BTC-USD,461.64801025390625
2016-04-26,Closed,BTC-USD,466.0889892578125
2016-04-27,Open,BTC-USD,466.2619934082031
2016-04-27,Closed,BTC-USD,444.68701171875
2016-04-28,Open,BTC-USD,445.0379943847656
2016-04-28,Closed,BTC-USD,449.010986328125
2016-04-29,Open,BTC-USD,449.4079895019531
2016-04-29,Closed,BTC-USD,455.09698486328125
2016-04-30,Open,BTC-USD,455.1780090332031
2016-04-30,Closed,BTC-USD,448.3179931640625
2016-05-01,Open,BTC-USD,448.4840087890625
2016-05-01,Closed,BTC-USD,451.875
2016-05-02,Open,BTC-USD,451.9330139160156
2016-05-02,Closed,BTC-USD,444.66900634765625
2016-05-03,Open,BTC-USD,444.72698974609375
2016-05-03,Closed,BTC-USD,450.3039855957031
2016-05-04,Open,BTC-USD,450.1830139160156
2016-05-04,Closed,BTC-USD,446.72198486328125
2016-05-05,Open,BTC-USD,446.71099853515625
2016-05-05,Closed,BTC-USD,447.97601318359375
2016-05-06,Open,BTC-USD,447.9419860839844
2016-05-06,Closed,BTC-USD,459.6029968261719
2016-05-07,Open,BTC-USD,459.6390075683594
2016-05-07,Closed,BTC-USD,458.5360107421875
2016-05-08,Open,BTC-USD,458.4289855957031
2016-05-08,Closed,BTC-USD,458.5480041503906
2016-05-09,Open,BTC-USD,458.20599365234375
2016-05-09,Closed,BTC-USD,460.4830017089844
2016-05-10,Open,BTC-USD,460.51800537109375
2016-05-10,Closed,BTC-USD,450.8949890136719
2016-05-11,Open,BTC-USD,450.864013671875
2016-05-11,Closed,BTC-USD,452.7279968261719
2016-05-12,Open,BTC-USD,452.4469909667969
2016-05-12,Closed,BTC-USD,454.7659912109375
2016-05-13,Open,BTC-USD,454.8500061035156
2016-05-13,Closed,BTC-USD,455.6700134277344
2016-05-14,Open,BTC-USD,455.822998046875
2016-05-14,Closed,BTC-USD,455.6709899902344
2016-05-15,Open,BTC-USD,455.7590026855469
2016-05-15,Closed,BTC-USD,457.5679931640625
2016-05-16,Open,BTC-USD,457.58599853515625
2016-05-16,Closed,BTC-USD,454.1629943847656
2016-05-17,Open,BTC-USD,454.0090026855469
2016-05-17,Closed,BTC-USD,453.7829895019531
2016-05-18,Open,BTC-USD,453.6910095214844
2016-05-18,Closed,BTC-USD,454.6189880371094
2016-05-19,Open,BTC-USD,454.52398681640625
2016-05-19,Closed,BTC-USD,438.7149963378906
2016-05-20,Open,BTC-USD,437.7929992675781
2016-05-20,Closed,BTC-USD,442.6759948730469
2016-05-21,Open,BTC-USD,442.96600341796875
2016-05-21,Closed,BTC-USD,443.18798828125
2016-05-22,Open,BTC-USD,443.2179870605469
2016-05-22,Closed,BTC-USD,439.322998046875
2016-05-23,Open,BTC-USD,439.3479919433594
2016-05-23,Closed,BTC-USD,444.1549987792969
2016-05-24,Open,BTC-USD,444.2909851074219
2016-05-24,Closed,BTC-USD,445.9809875488281
2016-05-25,Open,BTC-USD,446.06201171875
2016-05-25,Closed,BTC-USD,449.5989990234375
2016-05-26,Open,BTC-USD,449.6719970703125
2016-05-26,Closed,BTC-USD,453.3840026855469
2016-05-27,Open,BTC-USD,453.52099609375
2016-05-27,Closed,BTC-USD,473.4639892578125
2016-05-28,Open,BTC-USD,473.02899169921875
2016-05-28,Closed,BTC-USD,530.0399780273438
2016-05-29,Open,BTC-USD,527.4769897460938
2016-05-29,Closed,BTC-USD,526.2329711914062
2016-05-30,Open,BTC-USD,528.4710083007812
2016-05-30,Closed,BTC-USD,533.864013671875
2016-05-31,Open,BTC-USD,534.1909790039062
2016-05-31,Closed,BTC-USD,531.385986328125
2016-06-01,Open,BTC-USD,531.1069946289062
2016-06-01,Closed,BTC-USD,536.9199829101562
2016-06-02,Open,BTC-USD,536.5150146484375
2016-06-02,Closed,BTC-USD,537.9719848632812
2016-06-03,Open,BTC-USD,537.6820068359375
2016-06-03,Closed,BTC-USD,569.1939697265625
2016-06-04,Open,BTC-USD,569.7050170898438
2016-06-04,Closed,BTC-USD,572.7269897460938
2016-06-05,Open,BTC-USD,573.3079833984375
2016-06-05,Closed,BTC-USD,574.9769897460938
2016-06-06,Open,BTC-USD,574.6019897460938
2016-06-06,Closed,BTC-USD,585.5369873046875
2016-06-07,Open,BTC-USD,585.4450073242188
2016-06-07,Closed,BTC-USD,576.5969848632812
2016-06-08,Open,BTC-USD,577.1669921875
2016-06-08,Closed,BTC-USD,581.64501953125
2016-06-09,Open,BTC-USD,582.2030029296875
2016-06-09,Closed,BTC-USD,574.6300048828125
2016-06-10,Open,BTC-USD,575.8369750976562
2016-06-10,Closed,BTC-USD,577.469970703125
2016-06-11,Open,BTC-USD,578.6740112304688
2016-06-11,Closed,BTC-USD,606.7269897460938
2016-06-12,Open,BTC-USD,609.6840209960938
2016-06-12,Closed,BTC-USD,672.7839965820312
2016-06-13,Open,BTC-USD,671.6539916992188
2016-06-13,Closed,BTC-USD,704.3759765625
2016-06-14,Open,BTC-USD,704.5040283203125
2016-06-14,Closed,BTC-USD,685.5590209960938
2016-06-15,Open,BTC-USD,685.6849975585938
2016-06-15,Closed,BTC-USD,694.468994140625
2016-06-16,Open,BTC-USD,696.5230102539062
2016-06-16,Closed,BTC-USD,766.3079833984375
2016-06-17,Open,BTC-USD,768.4869995117188
2016-06-17,Closed,BTC-USD,748.9089965820312
2016-06-18,Open,BTC-USD,748.7559814453125
2016-06-18,Closed,BTC-USD,756.2269897460938
2016-06-19,Open,BTC-USD,756.68798828125
2016-06-19,Closed,BTC-USD,763.781005859375
2016-06-20,Open,BTC-USD,763.927001953125
2016-06-20,Closed,BTC-USD,737.2260131835938
2016-06-21,Open,BTC-USD,735.8829956054688
2016-06-21,Closed,BTC-USD,666.6519775390625
2016-06-22,Open,BTC-USD,665.9149780273438
2016-06-22,Closed,BTC-USD,596.1160278320312
2016-06-23,Open,BTC-USD,597.4429931640625
2016-06-23,Closed,BTC-USD,623.9769897460938
2016-06-24,Open,BTC-USD,625.5750122070312
2016-06-24,Closed,BTC-USD,665.2990112304688
2016-06-25,Open,BTC-USD,665.281005859375
2016-06-25,Closed,BTC-USD,665.1229858398438
2016-06-26,Open,BTC-USD,665.9310302734375
2016-06-26,Closed,BTC-USD,629.3670043945312
2016-06-27,Open,BTC-USD,629.3489990234375
2016-06-27,Closed,BTC-USD,655.2750244140625
2016-06-28,Open,BTC-USD,658.1019897460938
2016-06-28,Closed,BTC-USD,647.0009765625
2016-06-29,Open,BTC-USD,644.1220092773438
2016-06-29,Closed,BTC-USD,639.8900146484375
2016-06-30,Open,BTC-USD,640.5910034179688
2016-06-30,Closed,BTC-USD,673.3369750976562
2016-07-01,Open,BTC-USD,672.5150146484375
2016-07-01,Closed,BTC-USD,676.2960205078125
2016-07-02,Open,BTC-USD,676.7340087890625
2016-07-02,Closed,BTC-USD,703.7020263671875
2016-07-03,Open,BTC-USD,704.968017578125
2016-07-03,Closed,BTC-USD,658.6640014648438
2016-07-04,Open,BTC-USD,658.8040161132812
2016-07-04,Closed,BTC-USD,683.6619873046875
2016-07-05,Open,BTC-USD,683.208984375
2016-07-05,Closed,BTC-USD,670.6270141601562
2016-07-06,Open,BTC-USD,670.4180297851562
2016-07-06,Closed,BTC-USD,677.3309936523438
2016-07-07,Open,BTC-USD,678.0900268554688
2016-07-07,Closed,BTC-USD,640.56201171875
2016-07-08,Open,BTC-USD,640.68798828125
2016-07-08,Closed,BTC-USD,666.5230102539062
2016-07-09,Open,BTC-USD,666.3839721679688
2016-07-09,Closed,BTC-USD,650.9600219726562
2016-07-10,Open,BTC-USD,650.5989990234375
2016-07-10,Closed,BTC-USD,649.3599853515625
2016-07-11,Open,BTC-USD,648.4840087890625
2016-07-11,Closed,BTC-USD,647.6589965820312
2016-07-12,Open,BTC-USD,648.2830200195312
2016-07-12,Closed,BTC-USD,664.551025390625
2016-07-13,Open,BTC-USD,664.7969970703125
2016-07-13,Closed,BTC-USD,654.468017578125
2016-07-14,Open,BTC-USD,652.9229736328125
2016-07-14,Closed,BTC-USD,658.0780029296875
2016-07-15,Open,BTC-USD,659.1710205078125
2016-07-15,Closed,BTC-USD,663.2550048828125
2016-07-16,Open,BTC-USD,663.781005859375
2016-07-16,Closed,BTC-USD,660.7670288085938
2016-07-17,Open,BTC-USD,661.9929809570312
2016-07-17,Closed,BTC-USD,679.458984375
2016-07-18,Open,BTC-USD,679.8090209960938
2016-07-18,Closed,BTC-USD,673.1060180664062
2016-07-19,Open,BTC-USD,672.7379760742188
